"SITE_ID"	"COM_ID"	"VISIT_NO"	"DAY"	"MONTH"	"YEAR"	"LAT"	"LON"	"STATE"	"EPA_REG"	"ECO9"	"HUC2"	"HUC8"	"LAKE_ORIGIN"	"AREA_KM2"	"PERIM_KM"	"ELEVATION_M"	"WGT"
"1519"	"NLA12_NM-136"	"20050053"	NA	NA	NA	NA	36.1425895	-104.6202467	"NM"	"Region_6"	"SPL"	"11"	"11080003"	""	0.09054841723	1.475111437	1870.98	6.028975435
"1520"	"NLA12_NM-137"	"20044216"	NA	NA	NA	NA	35.74604737	-105.2758652	"NM"	"Region_6"	"WMT"	"11"	"11080004"	""	0.0438295701	1.04793755	2177.35	6.028975435
"1521"	"NLA12_NM-138"	"20563783"	1	8	6	2012	35.98082795	-108.9316434	"NM"	"Region_6"	"WMT"	"15"	"15020006"	"MAN_MADE"	0.1539520392	2.223609264	2290.19	2.421275275
"1522"	"NLA12_NM-139"	"19898461"	NA	NA	NA	NA	34.44998248	-108.768328	"NM"	"Region_6"	"XER"	"15"	"15020003"	""	0.6220792312	3.791314465	1896.79	3.329253503
"1523"	"NLA12_NM-140"	"20847919"	NA	NA	NA	NA	33.76463751	-106.9063696	"NM"	"Region_6"	"XER"	"13"	"13020203"	""	0.1442800757	1.854049698	1370.82	2.421275275
"1524"	"NLA12_NM-141"	"20817990"	NA	NA	NA	NA	34.97255061	-104.6171501	"NM"	"Region_6"	"SPL"	"13"	"13060001"	""	0.06980827247	1.834634249	1448.49	6.028975435
"1525"	"NLA12_NM-142"	"17772197"	NA	NA	NA	NA	35.20586552	-107.8847133	"NM"	"Region_6"	"XER"	"13"	"13020207"	""	0.01236326188	0.473605359	1995.1	46.84154323
"1526"	"NLA12_NM-143"	"22456161"	NA	NA	NA	NA	32.59842446	-103.9536925	"NM"	"Region_6"	"XER"	"13"	"13060011"	""	0.01576028734	0.468338444	971.69	6.743024457
"1527"	"NLA12_NM-144"	"20853777"	NA	NA	NA	NA	32.06923052	-106.1817458	"NM"	"Region_6"	"XER"	"13"	"13050003"	"MAN_MADE"	0.04184787324	0.814623089	1241.96	6.028975435
"1528"	"NLA12_NM-145"	"20025199"	NA	NA	NA	NA	35.73726605	-103.7426095	"NM"	"Region_6"	"SPL"	"11"	"11080007"	""	0.06863981571	1.737323831	1311.92	6.028975435
"1529"	"NLA12_NM-146"	"16975246"	NA	NA	NA	NA	36.08528082	-107.4867318	"NM"	"Region_6"	"XER"	"14"	"14080106"	""	0.01737008586	0.583006764	2081.99	46.84154323
"1530"	"NLA12_NM-147"	"20773298"	NA	NA	NA	NA	33.40588073	-104.4218741	"NM"	"Region_6"	"XER"	"13"	"13060008"	""	0.1146042238	1.327561943	1059.8	2.421275275
"1531"	"NLA12_NM-148"	"20064327"	NA	NA	NA	NA	36.95168149	-104.4068321	"NM"	"Region_6"	"WMT"	"11"	"11080001"	""	0.04224339981	0.771971384	2490.37	6.028975435
"1532"	"NLA12_NM-149"	"20059186"	NA	NA	NA	NA	36.48421517	-105.0095675	"NM"	"Region_6"	"SPL"	"11"	"11080002"	""	0.128176962	1.394928811	2148.47	2.421275275
"1533"	"NLA12_NM-150"	"17037195"	1	6	6	2012	36.7118285	-108.1531642	"NM"	"Region_6"	"XER"	"14"	"14080101"	"MAN_MADE"	0.1724188628	2.440431656	1614.29	2.421275275
"1534"	"NLA12_NM-151"	"3080081"	NA	NA	NA	NA	32.70588282	-108.406542	"NM"	"Region_6"	"WMT"	"15"	"15040002"	""	0.5172275816	5.385473323	1676.01	3.329253503
"1535"	"NLA12_NM-152"	"20050007"	1	29	5	2012	36.17599422	-104.8160803	"NM"	"Region_6"	"SPL"	"11"	"11080003"	"MAN_MADE"	0.2520015344	2.103981466	2038.53	2.26994557
"1536"	"NLA12_NM-153"	"20044120"	NA	NA	NA	NA	35.93892252	-105.1930057	"NM"	"Region_6"	"SPL"	"11"	"11080004"	"NATURAL"	0.07993632391	1.045952669	2120.73	6.028975435
"1537"	"NLA12_NM-154"	"16969512"	NA	NA	NA	NA	36.0163433	-108.821307	"NM"	"Region_6"	"WMT"	"14"	"14080106"	""	0.0633837184	1.011201792	2732.15	6.028975435
"1538"	"NLA12_NM-155"	"20572003"	NA	NA	NA	NA	35.32946177	-108.6068668	"NM"	"Region_6"	"XER"	"15"	"15020004"	""	0.01656462804	0.518367534	2246	46.84154323
"1539"	"NLA12_NM-156"	"2536071"	NA	NA	NA	NA	32.74156239	-107.2545502	"NM"	"Region_6"	"XER"	"13"	"13030102"	""	0.28231696	3.635074856	1254.04	2.26994557
"1540"	"NLA12_NM-157"	"20818004"	1	12	6	2012	34.93510844	-104.3656339	"NM"	"Region_6"	"SPL"	"13"	"13060001"	""	0.1052159429	1.303429655	1502.82	2.421275275
"1541"	"NLA12_NM-158"	"17773831"	NA	NA	NA	NA	34.60661601	-107.7733144	"NM"	"Region_6"	"XER"	"13"	"13020207"	""	0.09047327931	1.682390825	2319.32	6.028975435
"1542"	"NLA12_NM-159"	"5616160"	NA	NA	NA	NA	33.46757924	-103.60606	"NM"	"Region_6"	"SPL"	"12"	"12080001"	""	1.497806429	7.377499999	1265.6	3.329253503
"1543"	"NLA12_NM-160"	"20814160"	1	11	6	2012	35.66711339	-105.2417642	"NM"	"Region_6"	"SPL"	"13"	"13060001"	"MAN_MADE"	4.374938783	9.298367	2012.39	3.329253503
"1544"	"NLA12_NM-161"	"17861666"	1	16	8	2012	36.59549602	-105.4171201	"NM"	"Region_6"	"WMT"	"13"	"13020101"	"NATURAL"	0.03570066587	0.833946074	3307.2	46.84154323
"1545"	"NLA12_NM-162"	"17040889"	1	17	8	2012	36.87227505	-106.9285162	"NM"	"Region_6"	"WMT"	"14"	"14080101"	"MAN_MADE"	0.1738204713	1.706591307	2232.51	2.421275275
"1546"	"NLA12_NV-101"	"11301688"	1	6	6	2012	41.92898525	-119.1790015	"NV"	"Region_9"	"XER"	"16"	"16040205"	"MAN_MADE"	1.003274322	7.006504342	1678.23	4.663642135
"1547"	"NLA12_NV-101"	"11301688"	2	17	7	2012	41.92898525	-119.1790015	"NV"	"Region_9"	"XER"	"16"	"16040205"	"MAN_MADE"	1.003274322	7.006504342	1678.23	4.663642135
"1548"	"NLA12_NV-102"	"20595958"	1	20	6	2012	37.90817585	-114.2671693	"NV"	"Region_9"	"XER"	"15"	"15010013"	"MAN_MADE"	0.2350032449	3.751118986	1604	11.47007642
"1549"	"NLA12_NV-103"	"20637202"	1	19	6	2012	38.39816173	-115.117053	"NV"	"Region_9"	"XER"	"15"	"15010011"	"MAN_MADE"	0.7228422249	5.820396898	1574.3	4.235362796
"1550"	"NLA12_NV-104"	"13067026"	1	12	7	2012	40.69658925	-118.2877882	"NV"	"Region_9"	"XER"	"16"	"16040108"	"MAN_MADE"	45.66923149	160.5151463	1261	5.507343021
"1551"	"NLA12_NV-105"	"11187151"	1	11	7	2012	41.21823837	-116.5203252	"NV"	"Region_9"	"XER"	"16"	"16040106"	"MAN_MADE"	2.333338323	11.22508635	1645.33	4.663642135
"1552"	"NLA12_NV-106"	"13071176"	1	7	6	2012	39.48435525	-118.7235713	"NV"	"Region_9"	"XER"	"16"	"16050203"	"MAN_MADE"	1.641227226	15.10576383	1202.02	4.663642135
"1553"	"NLA12_NV-107"	"24079219"	NA	NA	NA	NA	41.92199464	-118.7073649	"NV"	"Region_9"	"XER"	"17"	"17120009"	"NATURAL"	0.01361923791	0.476701085	1285.97	11.82352941
"1554"	"NLA12_NV-108"	"20641480"	NA	NA	NA	NA	37.19197465	-115.0273019	"NV"	"Region_9"	"XER"	"15"	"15010011"	""	0.1428042576	2.199699266	950.83	2.271039098
"1555"	"NLA12_NV-109"	"20300099"	1	27	6	2012	40.04718141	-119.5715783	"NV"	"Region_9"	"XER"	"16"	"16050103"	"NATURAL"	462.9968324	125.5296821	1156.74	17.46500711
"1556"	"NLA12_NV-110"	"8919921"	NA	NA	NA	NA	39.04059849	-119.7880754	"NV"	"Region_9"	"XER"	"16"	"16050201"	"NATURAL"	0.06384286246	1.405514787	1419.1	4.087870376
"1557"	"NLA12_NV-111"	"22820934"	NA	NA	NA	NA	40.94845477	-114.7476509	"NV"	"Region_9"	"XER"	"16"	"16060007"	""	0.1297725297	3.435861225	1710.9	2.271039098
"1558"	"NLA12_NV-112"	"11337261"	NA	NA	NA	NA	39.47501248	-114.4945563	"NV"	"Region_9"	"XER"	"16"	"16060008"	""	0.2234470317	5.61892759	1705.04	2.307668761
"1559"	"NLA12_NV-113"	"13068478"	1	7	6	2012	39.60495792	-118.6535944	"NV"	"Region_9"	"XER"	"16"	"16050203"	"NATURAL"	0.4262895823	3.938107488	1188.44	2.307668761
"1560"	"NLA12_NV-114"	"13068686"	NA	NA	NA	NA	39.55034756	-118.4872676	"NV"	"Region_9"	"XER"	"16"	"16050203"	"NATURAL"	1.250116941	11.3531817	1186.65	17.46500711
"1561"	"NLA12_NV-115"	"11205276"	NA	NA	NA	NA	40.59125402	-116.4945854	"NV"	"Region_9"	"XER"	"16"	"16040105"	""	0.216181765	2.146647594	1429.73	2.307668761
"1562"	"NLA12_NV-116"	"11396300"	NA	NA	NA	NA	38.26066936	-115.8402332	"NV"	"Region_9"	"XER"	"16"	"16060012"	"NATURAL"	0.08588598596	1.949489225	1471.73	4.087870376
"1563"	"NLA12_NV-117"	"11157259"	NA	NA	NA	NA	40.05711046	-118.4646282	"NV"	"Region_9"	"XER"	"16"	"16040108"	""	0.0954934171	2.391946034	1194.42	4.087870376
"1564"	"NLA12_NV-118"	"13071276"	NA	NA	NA	NA	39.30672323	-118.6756173	"NV"	"Region_9"	"XER"	"16"	"16050203"	""	1.092464564	7.586051988	1192.86	3.626336624
"1565"	"NLA12_NV-119"	"11276846"	1	10	7	2012	41.6332907	-118.3893572	"NV"	"Region_9"	"XER"	"16"	"16040202"	"MAN_MADE"	0.1538586876	1.593703024	1311.62	2.271039098
"1566"	"NLA12_NV-119"	"11276846"	2	18	7	2012	41.6332907	-118.3893572	"NV"	"Region_9"	"XER"	"16"	"16040202"	"MAN_MADE"	0.1538586876	1.593703024	1311.62	2.271039098
"1567"	"NLA12_NV-120"	"21435677"	NA	NA	NA	NA	35.13252597	-114.5958964	"NV"	"Region_9"	"XER"	"15"	"15030101"	""	0.0964533413	1.190455031	181.53	4.087870376
"1568"	"NLA12_NV-121"	"11303482"	NA	NA	NA	NA	41.67300379	-118.7313096	"NV"	"Region_9"	"XER"	"16"	"16040205"	""	0.0202749407	0.695604017	2499.31	11.82352941
"1569"	"NLA12_NV-122"	"13071244"	NA	NA	NA	NA	39.3347473	-118.6561934	"NV"	"Region_9"	"XER"	"16"	"16050203"	""	0.1332895442	1.753969086	1192.86	2.271039098
"1570"	"NLA12_NV-123"	"10783952"	NA	NA	NA	NA	40.87505443	-115.3870819	"NV"	"Region_9"	"XER"	"16"	"16040101"	"NATURAL"	1.10475405	6.5136563	1626.39	17.46500711
"1571"	"NLA12_NV-124"	"20677787"	NA	NA	NA	NA	36.50386095	-114.4104348	"NV"	"Region_9"	"XER"	"15"	"15010005"	"NATURAL"	0.1091070748	1.516130882	366.64	2.271039098
"1572"	"NLA12_NV-125"	"8931460"	NA	NA	NA	NA	39.60339752	-119.7121653	"NV"	"Region_9"	"XER"	"16"	"16050102"	""	0.05438474132	1.390769509	1356.03	4.087870376
"1573"	"NLA12_NV-126"	"10742074"	NA	NA	NA	NA	38.9131094	-119.3796726	"NV"	"Region_9"	"XER"	"16"	"16050302"	"NATURAL"	0.1026929035	1.655263316	1395.59	2.271039098
"1574"	"NLA12_NV-127"	"23326902"	1	12	6	2012	41.75740963	-115.7220267	"NV"	"Region_9"	"XER"	"17"	"17050104"	"MAN_MADE"	0.2363513802	2.232382977	2089.15	2.307668761
"1575"	"NLA12_NV-128"	"11358829"	NA	NA	NA	NA	38.69047239	-114.6232548	"NV"	"Region_9"	"XER"	"16"	"16060009"	""	0.01261281031	0.417749941	1826.77	11.82352941
"1576"	"NLA12_NV-129"	"13068494"	NA	NA	NA	NA	39.60446965	-118.6719561	"NV"	"Region_9"	"XER"	"16"	"16050203"	"MAN_MADE"	0.4914666974	7.315246452	1188.14	5.549393924
"1577"	"NLA12_NV-131"	"22822196"	NA	NA	NA	NA	40.33708448	-115.4249335	"NV"	"Region_9"	"XER"	"16"	"16060007"	"NATURAL"	0.1453952352	3.038740946	1814.49	2.271039098
"1578"	"NLA12_NV-133"	"13068464"	NA	NA	NA	NA	39.60106886	-118.7260401	"NV"	"Region_9"	"XER"	"16"	"16050203"	""	0.3397552609	5.917670995	1191.44	2.307668761
"1579"	"NLA12_NV-134"	"10736715"	NA	NA	NA	NA	39.10788619	-119.1223116	"NV"	"Region_9"	"XER"	"16"	"16050303"	""	0.09563852846	1.608408995	1317.31	4.087870376
"1580"	"NLA12_NV-135"	"23340034"	1	13	6	2012	41.90498289	-116.4532887	"NV"	"Region_9"	"XER"	"17"	"17050105"	"MAN_MADE"	0.1432637774	2.460092193	1571.74	2.271039098
"1581"	"NLA12_NV-136"	"21435675"	NA	NA	NA	NA	35.13953523	-114.6083169	"NV"	"Region_9"	"XER"	"15"	"15030101"	""	0.08061304667	1.164731092	208.01	4.087870376
"1582"	"NLA12_NV-137"	"9987515"	1	16	7	2012	41.16858314	-119.8174513	"NV"	"Region_9"	"XER"	"16"	"16040204"	"MAN_MADE"	0.2889670735	3.02659775	1560.81	2.307668761
"1583"	"NLA12_NV-138"	"13071248"	NA	NA	NA	NA	39.33462208	-118.7202389	"NV"	"Region_9"	"XER"	"16"	"16050203"	""	0.1297953211	1.817315277	1192.46	2.271039098
"1584"	"NLA12_NV-139"	"22822180"	NA	NA	NA	NA	40.35548538	-115.4128782	"NV"	"Region_9"	"XER"	"16"	"16060007"	""	0.01475797974	0.516562955	1814.78	11.82352941
"1585"	"NLA12_NV-140"	"20603248"	NA	NA	NA	NA	37.49589421	-114.2215993	"NV"	"Region_9"	"XER"	"15"	"15010013"	""	1.222678568	11.03786537	1669.15	3.626336624
"1586"	"NLA12_NV-141"	"8931482"	1	25	6	2012	39.54187799	-119.7789359	"NV"	"Region_9"	"XER"	"16"	"16050102"	"MAN_MADE"	0.07933417639	1.548571783	1353.79	4.087870376
"1587"	"NLA12_NV-142"	"10742104"	NA	NA	NA	NA	38.81550279	-119.3749881	"NV"	"Region_9"	"XER"	"16"	"16050302"	""	0.08995604459	1.577817692	1455.78	4.087870376
"1588"	"NLA12_NV-143"	"3972448"	NA	NA	NA	NA	40.8684997	-114.0923859	"NV"	"Region_9"	"XER"	"16"	"16020307"	""	0.08123012069	1.745194943	1314.42	4.087870376
"1589"	"NLA12_NV-144"	"10693615"	1	19	7	2012	39.24114932	-117.1658183	"NV"	"Region_9"	"XER"	"16"	"16060004"	"MAN_MADE"	0.05804787052	1.211973125	2255.5	4.087870376
"1590"	"NLA12_NV-145"	"13068268"	NA	NA	NA	NA	39.69863917	-118.6297673	"NV"	"Region_9"	"XER"	"16"	"16050203"	""	0.1096656317	2.133118418	1180.97	2.271039098
"1591"	"NLA12_NV-146"	"13068632"	NA	NA	NA	NA	39.56876553	-118.6964029	"NV"	"Region_9"	"XER"	"16"	"16050203"	"NATURAL"	0.08882803792	2.187798596	1194.84	4.087870376
"1592"	"NLA12_NV-147"	"22822268"	NA	NA	NA	NA	40.20325452	-115.4793235	"NV"	"Region_9"	"XER"	"16"	"16060007"	"MAN_MADE"	0.45368506	5.194042836	1818.99	11.11409543
"1593"	"NLA12_NV-148"	"11110485"	NA	NA	NA	NA	39.84398002	-115.7499202	"NV"	"Region_9"	"XER"	"16"	"16060006"	"MAN_MADE"	0.08259019282	1.54370748	1832.12	4.087870376
"1594"	"NLA12_NV-149"	"13068676"	NA	NA	NA	NA	39.55397549	-118.9236552	"NV"	"Region_9"	"XER"	"16"	"16050203"	""	0.1345164295	1.983156708	1221.05	2.271039098
"1595"	"NLA12_NV-150"	"10736741"	NA	NA	NA	NA	39.06168817	-119.11814	"NV"	"Region_9"	"XER"	"16"	"16050303"	""	0.08546789363	1.44940327	1325.41	4.087870376
"1596"	"NLA12_NV-151"	"23340050"	1	13	6	2012	41.72072113	-116.339494	"NV"	"Region_9"	"XER"	"17"	"17050105"	"MAN_MADE"	0.4105639241	3.536208605	1558.91	2.307668761
"1597"	"NLA12_NV-152"	"24068627"	NA	NA	NA	NA	41.81502067	-119.4953615	"NV"	"Region_9"	"XER"	"17"	"17120008"	"MAN_MADE"	4.860367644	15.41032825	1719.48	3.626336624
"1598"	"NLA12_NV-153"	"11431861"	NA	NA	NA	NA	39.20273937	-119.5623321	"NV"	"Region_9"	"XER"	"16"	"16050202"	"MAN_MADE"	0.09016559737	1.510143502	1430.3	4.087870376
"1599"	"NLA12_NV-154"	"13068766"	NA	NA	NA	NA	39.5141458	-118.9018222	"NV"	"Region_9"	"XER"	"16"	"16050203"	""	0.1599728603	2.690463958	1223.06	2.271039098
"1600"	"NLA12_NV-155"	"10749759"	NA	NA	NA	NA	40.63377722	-115.4858542	"NV"	"Region_9"	"XER"	"16"	"16040103"	"NATURAL"	0.02936383738	0.633372181	2812.69	11.82352941
"1601"	"NLA12_NV-156"	"11337277"	NA	NA	NA	NA	39.46269506	-114.702716	"NV"	"Region_9"	"XER"	"16"	"16060008"	"MAN_MADE"	0.08216052066	1.229705006	2032.31	4.087870376
"1602"	"NLA12_NV-157"	"11157247"	NA	NA	NA	NA	40.19205836	-118.5047474	"NV"	"Region_9"	"XER"	"16"	"16040108"	""	0.0972460874	2.595495779	1213.15	4.087870376
"1603"	"NLA12_NV-158"	"19874052"	NA	NA	NA	NA	38.0802831	-117.578956	"NV"	"Region_9"	"XER"	"16"	"16060003"	""	0.03971616038	0.976477762	1449.12	11.82352941
"1604"	"NLA12_NV-159"	"11205274"	NA	NA	NA	NA	40.59679665	-116.8766947	"NV"	"Region_9"	"XER"	"16"	"16040105"	""	0.01776915233	0.555180481	1379.03	11.82352941
"1605"	"NLA12_NV-160"	"11389833"	NA	NA	NA	NA	38.58522046	-115.647835	"NV"	"Region_9"	"XER"	"16"	"16060012"	""	0.1466539823	1.517811676	1442.65	2.271039098
"1606"	"NLA12_NV-161"	"13068378"	NA	NA	NA	NA	39.62713514	-118.4674627	"NV"	"Region_9"	"XER"	"16"	"16050203"	"NATURAL"	5.029493277	51.37176922	1181.16	3.626336624
"1607"	"NLA12_NV-162"	"13068590"	NA	NA	NA	NA	39.58302702	-118.6717712	"NV"	"Region_9"	"XER"	"16"	"16050203"	""	0.0213073806	0.650106253	1190.31	11.82352941
"1608"	"NLA12_NV-163"	"11855143 ; 11855141 ; 11855139"	NA	NA	NA	NA	40.88346739	-117.1599024	"NV"	"Region_9"	"XER"	"16"	"16040105"	""	0.09641260594	1.217496997	1346.4	2.307668761
"1609"	"NLA12_NV-164"	"11120073"	NA	NA	NA	NA	39.76565664	-116.2939081	"NV"	"Region_9"	"XER"	"16"	"16060005"	"MAN_MADE"	0.01832584299	0.54313948	2003.22	11.82352941
"1610"	"NLA12_NV-165"	"20320456"	NA	NA	NA	NA	41.51313278	-119.0630003	"NV"	"Region_9"	"XER"	"16"	"16040202"	"NATURAL"	1.836244339	14.18854101	1781.57	3.626336624
"1611"	"NLA12_NV-166"	"13071194"	NA	NA	NA	NA	39.42562555	-118.8150232	"NV"	"Region_9"	"XER"	"16"	"16050203"	""	0.05993619057	1.61745078	1208.27	4.087870376
"1612"	"NLA12_NV-167"	"10761625"	1	14	6	2012	41.19805974	-115.8922956	"NV"	"Region_9"	"XER"	"16"	"16040102"	"MAN_MADE"	0.04956316925	0.957284254	1814.22	4.087870376
"1613"	"NLA12_NV-168"	"9984171"	NA	NA	NA	NA	41.52455713	-119.8523015	"NV"	"Region_9"	"XER"	"16"	"16040204"	""	0.03395746543	0.715371122	1717.81	11.82352941
"1614"	"NLA12_NV-169"	"8934786"	NA	NA	NA	NA	39.26171963	-119.8217381	"NV"	"Region_9"	"XER"	"16"	"16050102"	"NATURAL"	0.06545396762	1.196917999	1538.24	4.087870376
"1615"	"NLA12_NV-170"	"13071182"	NA	NA	NA	NA	39.49179858	-118.8512845	"NV"	"Region_9"	"XER"	"16"	"16050203"	""	0.06723517586	1.137174323	1214.87	4.087870376
"1616"	"NLA12_NV-171"	"22822126"	NA	NA	NA	NA	40.45963978	-115.4566204	"NV"	"Region_9"	"XER"	"16"	"16060007"	"NATURAL"	0.04924204987	0.825085825	2882.6	4.087870376
"1617"	"NLA12_NV-172"	"11393470"	NA	NA	NA	NA	38.23820701	-116.1901073	"NV"	"Region_9"	"XER"	"16"	"16060012"	""	0.01568614629	0.518108916	1565.78	11.82352941
"1618"	"NLA12_NV-173"	"13068662"	NA	NA	NA	NA	39.55911937	-118.8410999	"NV"	"Region_9"	"XER"	"16"	"16050203"	""	0.08209013484	1.531099754	1210.94	4.087870376
"1619"	"NLA12_NV-174"	"10736713"	NA	NA	NA	NA	39.1143377	-119.0894617	"NV"	"Region_9"	"XER"	"16"	"16050303"	"NATURAL"	0.01424789393	0.522785384	1318.31	11.82352941
"1620"	"NLA12_NV-175"	"11153995"	NA	NA	NA	NA	40.95509992	-117.4383926	"NV"	"Region_9"	"XER"	"16"	"16040108"	""	0.3668075161	4.653888106	1325.72	2.307668761
"1621"	"NLA12_NV-176"	"21435661"	NA	NA	NA	NA	35.14609385	-114.6052664	"NV"	"Region_9"	"XER"	"15"	"15030101"	""	0.1926114739	1.770174185	221.71	2.271039098
"1622"	"NLA12_NV-177"	"11303468"	1	17	7	2012	41.69458237	-118.7419158	"NV"	"Region_9"	"XER"	"16"	"16040205"	"MAN_MADE"	0.3201538297	2.773789983	2153.8	2.307668761
"1623"	"NLA12_NV-178"	"13071236"	NA	NA	NA	NA	39.35388572	-118.6748606	"NV"	"Region_9"	"XER"	"16"	"16050203"	""	0.3694637839	2.901306147	1192.86	2.307668761
"1624"	"NLA12_NV-179"	"22822278"	NA	NA	NA	NA	40.17937905	-115.4813172	"NV"	"Region_9"	"XER"	"16"	"16060007"	"MAN_MADE"	0.7937780518	10.8575342	1819.04	3.626336624
"1625"	"NLA12_NV-180"	"11382465"	NA	NA	NA	NA	39.11664198	-115.5695783	"NV"	"Region_9"	"XER"	"16"	"16060012"	""	0.01854655345	0.556984171	1853.83	11.82352941
"1626"	"NLA12_NV-181"	"13068390"	NA	NA	NA	NA	39.63492427	-118.9331952	"NV"	"Region_9"	"XER"	"16"	"16050203"	""	0.136694453	2.908609645	1206.95	2.271039098
"1627"	"NLA12_NV-182"	"10736729"	NA	NA	NA	NA	39.07905336	-119.0803389	"NV"	"Region_9"	"XER"	"16"	"16050303"	""	0.01979486738	0.62750241	1321.1	11.82352941
"1628"	"NLA12_NV-183"	"23340066"	NA	NA	NA	NA	41.63140557	-116.1461681	"NV"	"Region_9"	"XER"	"17"	"17050105"	"MAN_MADE"	0.426645167	3.788147671	1799.8	2.307668761
"1629"	"NLA12_NV-184"	"20315894 ; 24052843"	NA	NA	NA	NA	41.97856043	-119.7862536	"NV"	"Region_9"	"XER"	"17"	"17120007"	"MAN_MADE"	0.1167166737	1.495442806	1421.03	2.271039098
"1630"	"NLA12_NV-185"	"9987499"	NA	NA	NA	NA	41.34944266	-119.7561208	"NV"	"Region_9"	"XER"	"16"	"16040204"	""	0.1024211566	2.417759579	1749.3	2.271039098
"1631"	"NLA12_NV-186"	"13071266"	NA	NA	NA	NA	39.3284311	-118.734299	"NV"	"Region_9"	"XER"	"16"	"16050203"	""	0.01453247019	0.46974147	1192.86	11.82352941
"1632"	"NLA12_NV-187"	"22822264"	NA	NA	NA	NA	40.19390978	-115.4667267	"NV"	"Region_9"	"XER"	"16"	"16060007"	"MAN_MADE"	6.130056368	31.99606953	1819.29	17.46500711
"1633"	"NLA12_NV-188"	"11110509"	NA	NA	NA	NA	39.67286969	-115.773653	"NV"	"Region_9"	"XER"	"16"	"16060006"	""	0.01220608651	0.445658569	1787.18	11.82352941
"1634"	"NLA12_NV-189"	"8952516"	NA	NA	NA	NA	40.94855861	-119.3912105	"NV"	"Region_9"	"XER"	"16"	"16040203"	""	0.1485125536	1.710660077	1307.2	2.271039098
"1635"	"NLA12_NV-190"	"10737893"	NA	NA	NA	NA	38.98478129	-119.1971771	"NV"	"Region_9"	"XER"	"16"	"16050303"	""	0.208362015	2.583329161	1221.76	2.307668761
"1636"	"NLA12_NV-191"	"23326922"	NA	NA	NA	NA	41.64510563	-115.8492782	"NV"	"Region_9"	"XER"	"17"	"17050104"	""	0.01501016185	0.602119358	1932.95	11.82352941
"1637"	"NLA12_NV-192"	"9984091"	NA	NA	NA	NA	41.76357405	-119.8871752	"NV"	"Region_9"	"XER"	"16"	"16040204"	""	0.2765428962	3.235552324	1868.19	2.307668761
"1638"	"NLA12_NV-193"	"8942419"	1	26	6	2012	39.10754761	-119.9072662	"NV"	"Region_9"	"WMT"	"16"	"16050101"	"MAN_MADE"	0.3497203318	2.919691656	2124.21	2.307668761
"1639"	"NLA12_NV-R01"	"10783992"	1	25	7	2012	40.59285373	-115.3943332	"NV"	"Region_9"	"XER"	"16"	"16040101"	"NATURAL"	0.04379874732	0.827084238	2968.8	NA
"1640"	"NLA12_NY-0101"	"21984569"	1	20	6	2012	42.49915505	-77.1490251	"NY"	"Region_2"	"NAP"	"4"	"4140201"	"NATURAL"	45.64909789	91.32944677	217.44	160.7155426
"1641"	"NLA12_NY-0101"	"21984569"	2	13	9	2012	42.49915505	-77.1490251	"NY"	"Region_2"	"NAP"	"4"	"4140201"	"NATURAL"	45.64909789	91.32944677	217.44	160.7155426
"1642"	"NLA12_NY-0102"	"15468219 ; 22738015"	1	27	6	2012	44.03842234	-74.36720503	"NY"	"Region_2"	"NAP"	"4"	"4150305"	"NATURAL"	16.83026984	78.15538398	495.93	40.17888565
"1643"	"NLA12_NY-0103"	"7709574"	1	19	9	2012	42.02259255	-73.48550577	"CT"	"Region_1"	"NAP"	"1"	"1100005"	"MAN_MADE"	0.6141492971	4.569696265	532.8	90.73733732
"1644"	"NLA12_NY-0104"	""	1	13	6	2012	43.62876093	-73.42646982	"NY"	"Region_2"	"NAP"	"2"	"2010008"	"NATURAL"	0.1658048325	2.077220757	28.85	73.92562962
"1645"	"NLA12_NY-0104"	""	2	15	8	2012	43.62876093	-73.42646982	"NY"	"Region_2"	"NAP"	"2"	"2010008"	"NATURAL"	0.1658048325	2.077220757	28.85	73.92562962
"1646"	"NLA12_NY-0105"	"10311650"	NA	NA	NA	NA	43.84163995	-73.43080219	"NY"	"Region_2"	"NAP"	"2"	"2010008"	"MAN_MADE"	0.04205895965	1.023524423	64.36	235.6379444
"1647"	"NLA12_NY-0106"	"9523349"	1	12	7	2012	44.37867633	-74.36423487	"NY"	"Region_2"	"NAP"	"4"	"4150306"	"NATURAL"	0.1571472102	2.006578026	504.57	67.76516048
"1648"	"NLA12_NY-0107"	"15512134"	1	1	9	2012	43.70571876	-75.13859604	"NY"	"Region_2"	"NAP"	"4"	"4150101"	"NATURAL"	0.06434109781	1.392166671	476.96	346.5263888
"1649"	"NLA12_NY-0108"	"6225204"	1	27	7	2012	41.33989604	-73.67007006	"NY"	"Region_2"	"NAP"	"2"	"2030101"	"NATURAL"	0.04448670045	1.275294645	68.26	2058.828785
"1650"	"NLA12_NY-0109"	"15448106"	1	18	7	2012	44.73604256	-74.06546921	"NY"	"Region_2"	"NAP"	"4"	"4150307"	"NATURAL"	0.1683147863	3.591859161	528.45	67.76516048
"1651"	"NLA12_NY-0110"	"22303785"	1	15	7	2012	43.8504499	-73.63471673	"NY"	"Region_2"	"NAP"	"2"	"2020001"	"NATURAL"	0.03061326494	0.739530192	404.72	3630
