"COM_ID"	"SITE_ID"	"VISIT_NO"	"DAY"	"MONTH"	"YEAR"	"LAT"	"LON"	"STATE"	"EPA_REG"	"ECO9"	"HUC2"	"HUC8"	"LAKE_ORIGIN"	"AREA_KM2"	"PERIM_KM"	"ELEVATION_M"	"WGT"	"DEPTHMAX_M"	"SLD"
"2039"	"6477619"	"NLA12_GA-118"	1	28	6	2012	34.54604983	-84.36246964	"GA"	"Region_4"	"SAP"	"3"	"3150102"	"MAN_MADE"	0.1806463261	2.856877941	844.06	42.11915272	NA	NA
"2040"	"9956370"	"NLA12_GA-119"	NA	NA	NA	2012	33.39937114	-82.71281563	"GA"	"Region_4"	"SAP"	"3"	"3060201"	"MAN_MADE"	0.628250123	4.695079611	136.37	11.68312202	NA	NA
"2041"	"2950716"	"NLA12_GA-120"	NA	NA	NA	2012	30.92262116	-83.9277276	"GA"	"Region_4"	"CPL"	"3"	"3120002"	"MAN_MADE"	0.04547666688	0.82646363	62.02	159.8251092	NA	NA
"2042"	"1996398"	"NLA12_GA-121"	NA	NA	NA	2012	31.00605079	-82.26498173	"GA"	"Region_4"	"CPL"	"3"	"3110201"	""	0.1714145884	2.144161342	36.72	42.11915272	NA	NA
"2043"	"3293386"	"NLA12_GA-122"	NA	NA	NA	2012	32.65372071	-84.78221069	"GA"	"Region_4"	"SAP"	"3"	"3130002"	"MAN_MADE"	0.01594573009	0.588870622	198.68	1458.2	NA	NA
"2044"	"6442836"	"NLA12_GA-123"	NA	NA	NA	2012	32.48734811	-84.45509942	"GA"	"Region_4"	"CPL"	"3"	"3130006"	"MAN_MADE"	0.04783540086	1.330406142	176.29	159.8251092	NA	NA
"2045"	"1048665"	"NLA12_GA-124"	NA	NA	NA	2012	33.94974895	-83.27564061	"GA"	"Region_4"	"SAP"	"3"	"3070101"	"MAN_MADE"	0.04133622267	0.779314104	222.93	159.8251092	NA	NA
"2046"	"6468124"	"NLA12_GA-125"	NA	NA	NA	2012	31.60953804	-84.4747769	"GA"	"Region_4"	"CPL"	"3"	"3130009"	"MAN_MADE"	0.06168766516	1.513430495	74.68	159.8251092	NA	NA
"2047"	"6499582"	"NLA12_GA-126"	NA	NA	NA	2012	34.14164011	-85.09435649	"GA"	"Region_4"	"SAP"	"3"	"3150104"	"MAN_MADE"	0.3438719568	2.978332822	219.04	21.4340354	NA	NA
"2048"	"6381623"	"NLA12_GA-127"	1	22	8	2012	32.09647199	-82.90033962	"GA"	"Region_4"	"CPL"	"3"	"3070105"	"MAN_MADE"	1.38376504	8.037342511	48.23	11.68312202	NA	NA
"2049"	"6416834"	"NLA12_GA-R01"	1	25	7	2012	32.85947959	-84.39692999	"GA"	"Region_4"	"SAP"	"3"	"3130005"	"MAN_MADE"	0.0159932694	0.622560844	181.98	NA	NA	NA
"2050"	""	"NLA12_GA-R11"	1	16	8	2012	30.83352376	-82.356882	"GA"	"Region_4"	"CPL"	"3"	"3110201"	"MAN_MADE"	0.307054431	13.01802587	36.76	NA	NA	NA
"2051"	"6565649"	"NLA12_IA-107"	1	4	6	2012	43.38972512	-93.4978572	"IA"	"Region_7"	"TPL"	"7"	"7080203"	"NATURAL"	3.005586655	12.37689429	380.53	50.46729597	NA	NA
"2052"	"17243874"	"NLA12_IA-108"	NA	NA	NA	2012	42.13586476	-96.24247413	"IA"	"Region_7"	"TPL"	"10"	"10230001"	"NATURAL"	0.191522793	3.300736741	321.29	8.01400641	NA	NA
"2053"	"14619412"	"NLA12_IA-109"	1	18	6	2012	43.48048198	-95.19385604	"IA"	"Region_7"	"TPL"	"10"	"10230003"	"NATURAL"	0.5159235412	3.419497179	429.62	6.018682365	NA	NA
"2054"	"17225599"	"NLA12_IA-110"	NA	NA	NA	2012	42.30278282	-95.54356372	"IA"	"Region_7"	"TPL"	"10"	"10230005"	"MAN_MADE"	0.04321741728	0.979463467	402.13	23.15884301	NA	NA
"2055"	"4998795"	"NLA12_IA-111"	NA	NA	NA	2012	40.71792731	-92.03328555	"IA"	"Region_7"	"TPL"	"7"	"7100009"	"MAN_MADE"	0.01573977599	0.511680413	225.1	167.6666667	NA	NA
"2056"	"2164825"	"NLA12_IA-112"	NA	NA	NA	2012	42.63530753	-92.51449329	"IA"	"Region_7"	"TPL"	"7"	"7080204"	"MAN_MADE"	0.02061965831	0.693226831	280.55	167.6666667	NA	NA
"2057"	"5138449"	"NLA12_IA-113"	1	28	6	2012	40.85032616	-94.07030363	"IA"	"Region_7"	"TPL"	"10"	"10280102"	"MAN_MADE"	1.630441416	16.91992097	339.34	6.018682365	NA	NA
"2058"	"19206129"	"NLA12_IA-114"	NA	NA	NA	2012	42.10756533	-94.4021749	"IA"	"Region_7"	"TPL"	"7"	"7100006"	"NATURAL"	0.24745997	2.574973717	330.53	6.77569055	NA	NA
"2059"	"6964137"	"NLA12_IA-115"	NA	NA	NA	2012	40.5858005	-91.41650104	"IA"	"Region_7"	"TPL"	"7"	"7080104"	"NATURAL"	0.09144098788	1.683541768	157.85	23.15884301	NA	NA
"2060"	"6570154"	"NLA12_IA-116"	NA	NA	NA	2012	43.12762821	-93.73389082	"IA"	"Region_7"	"TPL"	"7"	"7080207"	"NATURAL"	1.791843035	8.539223088	370.07	6.018682365	NA	NA
"2061"	"22250129"	"NLA12_IA-117"	NA	NA	NA	2012	41.07304128	-93.4866414	"IA"	"Region_7"	"TPL"	"7"	"7100008"	"MAN_MADE"	0.01670598161	0.584764293	290.42	167.6666667	NA	NA
"2062"	"6571488"	"NLA12_IA-118"	NA	NA	NA	2012	42.29322701	-93.08285058	"IA"	"Region_7"	"TPL"	"7"	"7080207"	"NATURAL"	0.018153492	0.776358873	284.02	167.6666667	NA	NA
"2063"	"17539835"	"NLA12_IA-119"	NA	NA	NA	2012	41.81586579	-91.54666576	"IA"	"Region_7"	"TPL"	"7"	"7080208"	"MAN_MADE"	0.01021339604	0.399675637	229.95	167.6666667	NA	NA
"2064"	"6606076"	"NLA12_IA-120"	1	12	6	2012	42.62364617	-95.19096081	"IA"	"Region_7"	"TPL"	"7"	"7100006"	"NATURAL"	12.23533265	17.85470524	426.54	6.018682365	NA	NA
"2065"	"6606076"	"NLA12_IA-120"	2	23	7	2012	42.62364617	-95.19096081	"IA"	"Region_7"	"TPL"	"7"	"7100006"	"NATURAL"	12.23533265	17.85470524	426.54	6.018682365	NA	NA
"2066"	"2526901"	"NLA12_IA-121"	NA	NA	NA	2012	41.05283455	-94.43046995	"IA"	"Region_7"	"TPL"	"10"	"10240012"	"MAN_MADE"	0.01046654122	0.386254019	389.61	167.6666667	NA	NA
"2067"	"6609580"	"NLA12_IA-122"	NA	NA	NA	2012	41.53320871	-93.75335776	"IA"	"Region_7"	"TPL"	"7"	"7100006"	"MAN_MADE"	0.2502690938	2.602008583	247.23	23.15884301	NA	NA
"2068"	"6993271"	"NLA12_IA-123"	NA	NA	NA	2012	41.58039551	-92.58091158	"IA"	"Region_7"	"TPL"	"7"	"7080106"	"MAN_MADE"	0.4282404323	5.609015886	260.91	6.77569055	NA	NA
"2069"	"17234262"	"NLA12_IA-124"	NA	NA	NA	2012	42.44731606	-96.11265959	"IA"	"Region_7"	"TPL"	"10"	"10230004"	"MAN_MADE"	0.01885492241	0.694028683	361.84	167.6666667	NA	NA
"2070"	"14619162"	"NLA12_IA-125"	NA	NA	NA	2012	43.1932898	-94.95026029	"IA"	"Region_7"	"TPL"	"10"	"10230003"	"NATURAL"	4.192551795	13.7044225	408.86	6.018682365	NA	NA
"2071"	"14624344"	"NLA12_IA-126"	NA	NA	NA	2012	42.16533976	-95.89864227	"IA"	"Region_7"	"TPL"	"10"	"10230003"	"MAN_MADE"	0.04401339578	1.543682784	377.14	23.15884301	NA	NA
"2072"	"5798096"	"NLA12_IA-127"	1	10	7	2012	40.75439094	-92.44007539	"IA"	"Region_7"	"TPL"	"7"	"7110001"	"MAN_MADE"	0.3471897683	5.148097136	249.34	23.15884301	NA	NA
"2073"	"6948102"	"NLA12_IA-128"	NA	NA	NA	2012	42.88684533	-92.3138072	"IA"	"Region_7"	"TPL"	"7"	"7080102"	"NATURAL"	0.09514633373	2.546388988	310.19	23.15884301	NA	NA
"2074"	"5964132"	"NLA12_IA-129"	NA	NA	NA	2012	40.67807057	-93.39191163	"IA"	"Region_7"	"TPL"	"10"	"10280103"	"MAN_MADE"	0.02515869179	0.614583091	325.85	167.6666667	NA	NA
"2075"	"6609056"	"NLA12_IA-130"	NA	NA	NA	2012	42.49520219	-95.03467814	"IA"	"Region_7"	"TPL"	"7"	"7100006"	"MAN_MADE"	0.01660439912	0.50719116	377.93	167.6666667	NA	NA
"2076"	"13372973"	"NLA12_IA-131"	NA	NA	NA	2012	42.0329852	-90.92092057	"IA"	"Region_7"	"TPL"	"7"	"7060006"	"MAN_MADE"	0.02037614358	0.608497129	242.67	167.6666667	NA	NA
"2077"	"6570446"	"NLA12_IA-132"	1	7	6	2012	42.8383562	-93.69187566	"IA"	"Region_7"	"TPL"	"7"	"7080207"	"NATURAL"	0.4107701142	2.860371935	372.18	6.77569055	NA	NA
"2078"	"7310401"	"NLA12_IA-133"	NA	NA	NA	2012	41.02936025	-95.73139693	"IA"	"Region_7"	"TPL"	"10"	"10240001"	"MAN_MADE"	0.02083082823	0.685512134	319.59	167.6666667	NA	NA
"2079"	"17538073"	"NLA12_IA-134"	1	12	7	2012	42.12868906	-92.72458951	"IA"	"Region_7"	"TPL"	"7"	"7080208"	"MAN_MADE"	0.4129238706	4.049986874	283.57	6.77569055	NA	NA
"2080"	"14806583"	"NLA12_IA-135"	NA	NA	NA	2012	41.2216783	-91.09850436	"IA"	"Region_7"	"TPL"	"7"	"7080101"	"NATURAL"	0.162449186	3.497594261	161.59	8.01400641	NA	NA
"2081"	"6594016"	"NLA12_IA-136"	NA	NA	NA	2012	42.66981217	-94.4913936	"IA"	"Region_7"	"TPL"	"7"	"7100004"	"NATURAL"	1.100549676	4.788685061	365.83	6.018682365	NA	NA
"2082"	"19125981"	"NLA12_IA-137"	NA	NA	NA	2012	41.01963775	-94.92583823	"IA"	"Region_7"	"TPL"	"10"	"10240009"	"MAN_MADE"	0.03016239427	0.725072767	334.81	167.6666667	NA	NA
"2083"	"6610286"	"NLA12_IA-138"	NA	NA	NA	2012	41.85741137	-94.17671889	"IA"	"Region_7"	"TPL"	"7"	"7100006"	"MAN_MADE"	0.08545774427	1.131988484	285.54	23.15884301	NA	NA
"2084"	"7001964"	"NLA12_IA-139"	NA	NA	NA	2012	41.28226342	-91.85273693	"IA"	"Region_7"	"TPL"	"7"	"7080107"	"MAN_MADE"	0.03997639138	0.851855125	218.99	167.6666667	NA	NA
"2085"	"17245758"	"NLA12_IA-140"	NA	NA	NA	2012	41.60727393	-96.11213697	"IA"	"Region_7"	"TPL"	"10"	"10230001"	"NATURAL"	0.112258498	2.731091801	303.66	8.01400641	NA	NA
"2086"	"7226366"	"NLA12_IA-141"	NA	NA	NA	2012	42.7367863	-96.5142462	"IA"	"Region_7"	"TPL"	"10"	"10170203"	"MAN_MADE"	0.033683327	0.882995941	405.66	167.6666667	NA	NA
"2087"	"5134525"	"NLA12_IA-142"	NA	NA	NA	2012	41.28248321	-94.43623338	"IA"	"Region_7"	"TPL"	"10"	"10280102"	"MAN_MADE"	0.018021005	0.585201344	393.41	167.6666667	NA	NA
"2088"	"14806635"	"NLA12_IA-143"	NA	NA	NA	2012	41.17157004	-91.06062088	"IA"	"Region_7"	"TPL"	"7"	"7080101"	"NATURAL"	0.04654206254	1.145514369	161.47	23.15884301	NA	NA
"2089"	"13371941"	"NLA12_IA-144"	NA	NA	NA	2012	42.58467197	-91.55577677	"IA"	"Region_7"	"TPL"	"7"	"7060006"	"MAN_MADE"	0.01194518077	0.424955938	309.66	167.6666667	NA	NA
"2090"	"4998627"	"NLA12_IA-145"	NA	NA	NA	2012	40.8331725	-92.72946093	"IA"	"Region_7"	"TPL"	"7"	"7100009"	"MAN_MADE"	1.547021079	11.88500112	251.21	6.018682365	NA	NA
"2091"	"22249975"	"NLA12_IA-146"	NA	NA	NA	2012	41.38997568	-93.33034214	"IA"	"Region_7"	"TPL"	"7"	"7100008"	"MAN_MADE"	0.02910919289	0.733059926	243.52	167.6666667	NA	NA
"2092"	"6949468"	"NLA12_IA-147"	NA	NA	NA	2012	42.45948117	-91.86632805	"IA"	"Region_7"	"TPL"	"7"	"7080102"	"MAN_MADE"	0.01637734666	0.595732301	270.99	167.6666667	NA	NA
"2093"	"6565787"	"NLA12_IA-148"	NA	NA	NA	2012	43.15636942	-93.23424408	"IA"	"Region_7"	"TPL"	"7"	"7080203"	"MAN_MADE"	0.06105023997	1.043523679	346.69	23.15884301	NA	NA
"2094"	"19209853"	"NLA12_IA-149"	NA	NA	NA	2012	40.93900309	-95.60567219	"IA"	"Region_7"	"TPL"	"10"	"10240002"	"MAN_MADE"	0.08216924317	1.611947634	312.2	23.15884301	NA	NA
"2095"	"6603450"	"NLA12_IA-150"	1	2	7	2012	42.43264577	-93.79604399	"IA"	"Region_7"	"TPL"	"7"	"7100005"	"MAN_MADE"	0.2479077921	3.673612323	316.07	6.77569055	NA	NA
"2096"	"14806515"	"NLA12_IA-151"	NA	NA	NA	2012	41.36676691	-91.09107421	"IA"	"Region_7"	"TPL"	"7"	"7080101"	"MAN_MADE"	0.05801968068	1.117921248	162.99	23.15884301	NA	NA
"2097"	"14619172"	"NLA12_IA-152"	1	5	7	2012	43.17179588	-94.90593006	"IA"	"Region_7"	"TPL"	"10"	"10230003"	"MAN_MADE"	4.277010596	8.321745258	410.69	6.018682365	NA	NA
"2098"	"22471487"	"NLA12_IA-R02"	1	28	6	2012	42.52502148	-92.40625711	"IA"	"Region_7"	"TPL"	"7"	"7080205"	"NATURAL"	0.03393540504	0.804126185	253.27	NA	NA	NA
"2099"	"5136201"	"NLA12_IA-R03"	1	26	6	2012	40.59743375	-93.77118762	"IA"	"Region_7"	"TPL"	"10"	"10280102"	"MAN_MADE"	0.2836682323	3.683728693	284.76	NA	NA	NA
"2100"	"22908245"	"NLA12_ID-112"	1	12	7	2012	48.7562708	-116.0903859	"ID"	"Region_10"	"WMT"	"17"	"17010104"	"NATURAL"	0.2150992855	2.225223222	803.48	3.290387433	NA	NA
"2101"	"22908245"	"NLA12_ID-112"	2	14	8	2012	48.7562708	-116.0903859	"ID"	"Region_10"	"WMT"	"17"	"17010104"	"NATURAL"	0.2150992855	2.225223222	803.48	3.290387433	NA	NA
"2102"	"24181305"	"NLA12_ID-113"	1	3	7	2012	44.83832985	-116.0344437	"ID"	"Region_10"	"WMT"	"17"	"17050123"	"MAN_MADE"	0.09707444331	1.555729865	1519.99	12.10496977	NA	NA
"2103"	"4558490"	"NLA12_ID-114"	NA	NA	NA	2012	42.24360448	-111.8855098	"ID"	"Region_10"	"XER"	"16"	"16010202"	"MAN_MADE"	0.07827816574	1.27812151	1507.03	12.10496977	NA	NA
"2104"	"24161949"	"NLA12_ID-115"	NA	NA	NA	2012	43.97114905	-114.993713	"ID"	"Region_10"	"WMT"	"17"	"17050120"	"NATURAL"	0.2232840101	1.90617529	2562.98	3.290387433	NA	NA
"2105"	"22992445"	"NLA12_ID-116"	NA	NA	NA	2012	48.18062638	-116.8840415	"ID"	"Region_10"	"WMT"	"17"	"17010215"	"UNCERTAIN"	0.1128749502	3.62781513	631.82	4.894451307	NA	NA
"2106"	"23577710"	"NLA12_ID-117"	NA	NA	NA	2012	45.99125957	-114.4605573	"ID"	"Region_10"	"WMT"	"17"	"17060301"	"NATURAL"	0.03162051812	0.907451306	2215.42	45.45833333	NA	NA
"2107"	"24465476"	"NLA12_ID-118"	NA	NA	NA	2012	44.52086831	-111.7153617	"ID"	"Region_10"	"WMT"	"17"	"17040202"	""	0.021305726	0.663551663	2248.1	45.45833333	NA	NA
"2108"	"23491067"	"NLA12_ID-119"	NA	NA	NA	2012	44.09022742	-114.5902135	"ID"	"Region_10"	"WMT"	"17"	"17060201"	"NATURAL"	0.02380950012	0.585814402	2932.75	45.45833333	NA	NA
"2109"	"23509056"	"NLA12_ID-120"	NA	NA	NA	2012	44.93945379	-114.2753515	"ID"	"Region_10"	"WMT"	"17"	"17060203"	"NATURAL"	0.0233312953	0.635374905	2165.23	45.45833333	NA	NA
"2110"	"24118319"	"NLA12_ID-121"	1	14	7	2012	48.00714106	-117.003822	"ID"	"Region_10"	"WMT"	"17"	"17010214"	"MAN_MADE"	0.1271678687	3.003951993	705.57	22.8652014	NA	NA
"2111"	"23160388"	"NLA12_ID-122"	1	31	7	2012	42.89525373	-111.9638056	"ID"	"Region_10"	"XER"	"17"	"17040208"	"MAN_MADE"	5.041874845	16.59205179	1646.49	5.355105547	NA	NA
"2112"	"23171135"	"NLA12_ID-123"	NA	NA	NA	2012	42.4991107	-113.5181335	"ID"	"Region_10"	"XER"	"17"	"17040209"	"MAN_MADE"	0.3204335777	3.040575822	1338.14	3.290387433	NA	NA
"2113"	"23602605"	"NLA12_ID-124"	NA	NA	NA	2012	45.62200734	-115.9000049	"ID"	"Region_10"	"WMT"	"17"	"17060305"	"NATURAL"	0.2282841244	2.002403066	1932.8	24.67408042	NA	NA
"2114"	"23585077"	"NLA12_ID-125"	NA	NA	NA	2012	46.34920122	-114.726046	"ID"	"Region_10"	"WMT"	"17"	"17060302"	"NATURAL"	0.04105305246	0.886065315	2068.7	12.10496977	NA	NA
"2115"	"23380260"	"NLA12_ID-126"	NA	NA	NA	2012	43.85057023	-115.1084685	"ID"	"Region_10"	"WMT"	"17"	"17050111"	"NATURAL"	0.05213844013	0.959484103	2405.66	12.10496977	NA	NA
"2116"	"23326780"	"NLA12_ID-127"	NA	NA	NA	2012	42.1920992	-116.090688	"ID"	"Region_10"	"XER"	"17"	"17050104"	"MAN_MADE"	0.1684982304	2.527149339	1665.38	4.894451307	NA	NA
"2117"	"22908269"	"NLA12_ID-128"	NA	NA	NA	2012	48.72366667	-116.3997826	"ID"	"Region_10"	"WMT"	"17"	"17010104"	""	0.358240975	4.139447138	536.79	3.290387433	NA	NA
"2118"	"23490879"	"NLA12_ID-129"	NA	NA	NA	2012	44.20928245	-115.1168013	"ID"	"Region_10"	"WMT"	"17"	"17060201"	"NATURAL"	0.05994567205	1.036871485	2471	12.10496977	NA	NA
"2119"	"4472023"	"NLA12_ID-130"	NA	NA	NA	2012	42.13883542	-111.3064688	"ID"	"Region_10"	"XER"	"16"	"16010201"	"MAN_MADE"	10.4340434	21.55978447	1806.54	5.355105547	NA	NA
"2120"	"23380148"	"NLA12_ID-131"	NA	NA	NA	2012	43.94575524	-115.1447342	"ID"	"Region_10"	"WMT"	"17"	"17050111"	"NATURAL"	0.02244580883	0.702710409	2438.58	45.45833333	NA	NA
"2121"	"23516588"	"NLA12_ID-132"	NA	NA	NA	2012	44.60366169	-113.2619569	"ID"	"Region_10"	"WMT"	"17"	"17060204"	""	0.2166510501	1.767869319	1916.43	3.290387433	NA	NA
"2122"	"23546802"	"NLA12_ID-133"	NA	NA	NA	2012	45.62465324	-115.0299819	"ID"	"Region_10"	"WMT"	"17"	"17060207"	"NATURAL"	0.0493767065	0.887124636	2249.28	12.10496977	NA	NA
"2123"	"23226104"	"NLA12_ID-134"	NA	NA	NA	2012	43.92645388	-112.2368531	"ID"	"Region_10"	"XER"	"17"	"17040214"	"MAN_MADE"	0.5750859599	8.530967687	1459.89	5.355105547	NA	NA
"2124"	"24500360"	"NLA12_ID-135"	NA	NA	NA	2012	42.42522196	-114.4182541	"ID"	"Region_10"	"XER"	"17"	"17040212"	""	0.1133736686	1.358336717	1281.91	4.894451307	NA	NA
"2125"	"23547024"	"NLA12_ID-136"	NA	NA	NA	2012	45.38787848	-115.3205531	"ID"	"Region_10"	"WMT"	"17"	"17060207"	"NATURAL"	0.1275199776	1.412069143	2174.09	4.894451307	NA	NA
"2126"	"24381335"	"NLA12_ID-137"	NA	NA	NA	2012	47.48871574	-116.5874819	"ID"	"Region_10"	"WMT"	"17"	"17010303"	""	0.04614040783	1.01180318	650.33	12.10496977	NA	NA
"2127"	"24486635"	"NLA12_ID-138"	NA	NA	NA	2012	42.81338258	-111.4170868	"ID"	"Region_10"	"WMT"	"17"	"17040207"	""	0.0886668827	2.678076026	1942.86	12.10496977	NA	NA
"2128"	"24567039"	"NLA12_ID-139"	NA	NA	NA	2012	42.75270367	-112.940211	"ID"	"Region_10"	"XER"	"17"	"17040206"	""	0.05339067358	1.23279286	1339.11	12.10496977	NA	NA
"2129"	"23556326"	"NLA12_ID-140"	NA	NA	NA	2012	44.88676481	-115.5832096	"ID"	"Region_10"	"WMT"	"17"	"17060208"	"NATURAL"	0.1543123637	1.582688566	1862.42	4.894451307	NA	NA
"2130"	"24173230"	"NLA12_ID-141"	1	3	7	2012	44.32909632	-116.1841073	"ID"	"Region_10"	"WMT"	"17"	"17050122"	"MAN_MADE"	0.7157221559	4.729076455	1506.97	5.355105547	NA	NA
"2131"	"23491307"	"NLA12_ID-142"	1	27	7	2012	43.99802567	-114.8891906	"ID"	"Region_10"	"WMT"	"17"	"17060201"	"NATURAL"	0.05646490065	1.446164572	2164.74	12.10496977	NA	NA
"2132"	"23326744"	"NLA12_ID-143"	1	6	8	2012	42.26425757	-116.3104956	"ID"	"Region_10"	"XER"	"17"	"17050104"	"MAN_MADE"	0.3554598079	3.797761178	1690.02	3.290387433	NA	NA
"2133"	"22908305"	"NLA12_ID-144"	NA	NA	NA	2012	48.69935872	-116.5874312	"ID"	"Region_10"	"WMT"	"17"	"17010104"	"NATURAL"	0.02627266838	0.825308392	1764.31	45.45833333	NA	NA
"2134"	"23146069"	"NLA12_ID-146"	NA	NA	NA	2012	44.06924467	-111.4838611	"ID"	"Region_10"	"XER"	"17"	"17040203"	""	0.01493588624	0.477150134	1588.28	45.45833333	NA	NA
"2135"	"23246820"	"NLA12_ID-147"	NA	NA	NA	2012	43.64212229	-113.8506468	"ID"	"Region_10"	"WMT"	"17"	"17040218"	"NATURAL"	0.02845325564	0.685086945	2820.62	45.45833333	NA	NA
"2136"	"24231049"	"NLA12_ID-148"	1	16	7	2012	46.20607125	-116.8343671	"ID"	"Region_10"	"XER"	"17"	"17060103"	"MAN_MADE"	0.3808818946	3.60179902	1034.14	3.290387433	NA	NA
"2137"	"23616696"	"NLA12_ID-149"	1	15	7	2012	46.68823022	-116.649551	"ID"	"Region_10"	"WMT"	"17"	"17060306"	"NATURAL"	0.06488524087	1.137585074	677.78	12.10496977	NA	NA
"2138"	"24457181"	"NLA12_ID-150"	NA	NA	NA	2012	43.72575869	-112.1664428	"ID"	"Region_10"	"XER"	"17"	"17040201"	""	0.1118088107	4.3313125	1454.64	4.894451307	NA	NA
"2139"	"23258613"	"NLA12_ID-151"	1	27	6	2012	43.19840666	-114.5997261	"ID"	"Region_10"	"XER"	"17"	"17040219"	"MAN_MADE"	0.4460233911	6.977021396	1678.67	3.290387433	NA	NA
"2140"	"24181129"	"NLA12_ID-152"	NA	NA	NA	2012	45.14123559	-116.0634175	"ID"	"Region_10"	"WMT"	"17"	"17050123"	""	0.01034730609	0.479485384	2247.4	45.45833333	NA	NA
"2141"	"24381257"	"NLA12_ID-153"	NA	NA	NA	2012	47.54435818	-116.463527	"ID"	"Region_10"	"WMT"	"17"	"17010303"	"NATURAL"	0.07429512378	1.086500441	653.39	12.10496977	NA	NA
"2142"	""	"NLA12_ID-154"	NA	NA	NA	2012	43.43440528	-111.1223048	"ID"	"Region_10"	"WMT"	"17"	"17040104"	"NATURAL"	0.3626492082	4.121740611	2023.15	3.290387433	NA	NA
"2143"	"23326670"	"NLA12_ID-155"	NA	NA	NA	2012	42.55580085	-116.3292885	"ID"	"Region_10"	"XER"	"17"	"17050104"	""	0.03440995993	0.909791649	1749.01	45.45833333	NA	NA
"2144"	"23556278"	"NLA12_ID-156"	NA	NA	NA	2012	45.00490405	-115.8937881	"ID"	"Region_10"	"WMT"	"17"	"17060208"	"NATURAL"	0.1646667461	1.705998544	2324.97	4.894451307	NA	NA
"2145"	"24173258"	"NLA12_ID-157"	NA	NA	NA	2012	44.02038809	-116.5035492	"ID"	"Region_10"	"XER"	"17"	"17050122"	"MAN_MADE"	0.2362832394	2.730858274	867.79	3.290387433	NA	NA
"2146"	"23491007"	"NLA12_ID-158"	1	26	7	2012	44.10981036	-114.9661056	"ID"	"Region_10"	"WMT"	"17"	"17060201"	"NATURAL"	0.09078302308	1.325485277	2494.5	12.10496977	NA	NA
"2147"	"23326704"	"NLA12_ID-159"	NA	NA	NA	2012	42.4641365	-116.7573115	"ID"	"Region_10"	"XER"	"17"	"17050104"	"MAN_MADE"	0.1566138569	2.214341478	1604.53	4.894451307	NA	NA
"2148"	"22908337"	"NLA12_ID-160"	NA	NA	NA	2012	48.68686581	-116.4040648	"ID"	"Region_10"	"WMT"	"17"	"17010104"	""	0.06216693166	0.991528548	536.3	12.10496977	NA	NA
"2149"	"23585113"	"NLA12_ID-161"	NA	NA	NA	2012	46.26888911	-114.8067374	"ID"	"Region_10"	"WMT"	"17"	"17060302"	"NATURAL"	0.05186330593	0.850938035	1895.91	12.10496977	NA	NA
"2150"	"24475486"	"NLA12_ID-162"	NA	NA	NA	2012	43.93103408	-111.3808565	"ID"	"Region_10"	"XER"	"17"	"17040204"	""	0.04765030293	1.649118524	1580.84	12.10496977	NA	NA
"2151"	"23501593"	"NLA12_ID-163"	NA	NA	NA	2012	44.09032617	-113.7573625	"ID"	"Region_10"	"WMT"	"17"	"17060202"	"NATURAL"	0.0457400901	0.933090148	3071.39	12.10496977	NA	NA
"2152"	"23516562"	"NLA12_ID-164"	NA	NA	NA	2012	44.62611277	-113.6126156	"ID"	"Region_10"	"WMT"	"17"	"17060204"	"NATURAL"	0.1069719629	1.347625424	2715.96	4.894451307	NA	NA
"2153"	"24118307"	"NLA12_ID-165"	1	15	7	2012	48.01025724	-116.7078838	"ID"	"Region_10"	"WMT"	"17"	"17010214"	"NATURAL"	0.213905073	2.700148447	656.52	3.290387433	NA	NA
"2154"	"24566893"	"NLA12_ID-166"	1	30	7	2012	43.07839868	-112.6936589	"ID"	"Region_10"	"XER"	"17"	"17040206"	"MAN_MADE"	0.2125854419	3.992512505	1338.82	3.290387433	NA	NA
"2155"	"23280694"	"NLA12_ID-167"	NA	NA	NA	2012	42.9359815	-115.7467526	"ID"	"Region_10"	"XER"	"17"	"17050101"	""	0.01393303981	0.490994253	750.73	45.45833333	NA	NA
"2156"	"24181133"	"NLA12_ID-168"	1	2	7	2012	45.12898626	-116.0220887	"ID"	"Region_10"	"WMT"	"17"	"17050123"	"NATURAL"	1.220913417	7.373095136	1694.66	5.355105547	NA	NA
"2157"	"23592600"	"NLA12_ID-169"	NA	NA	NA	2012	46.41478821	-114.4225911	"ID"	"Region_10"	"WMT"	"17"	"17060303"	"NATURAL"	0.1214715909	1.453816583	1806.04	4.894451307	NA	NA
"2158"	"23258603"	"NLA12_ID-170"	NA	NA	NA	2012	43.24676802	-114.4861212	"ID"	"Region_10"	"XER"	"17"	"17040219"	""	0.1342737735	2.38454453	1734.09	4.894451307	NA	NA
"2159"	"23293837"	"NLA12_ID-171"	NA	NA	NA	2012	42.88389042	-115.8406075	"ID"	"Region_10"	"XER"	"17"	"17050102"	""	0.129116332	1.655374951	756.54	4.894451307	NA	NA
"2160"	"23556314"	"NLA12_ID-172"	NA	NA	NA	2012	44.89994244	-115.8582554	"ID"	"Region_10"	"WMT"	"17"	"17060208"	"NATURAL"	0.1294239233	1.460849879	2123.53	4.894451307	NA	NA
"2161"	"4601952"	"NLA12_ID-173"	NA	NA	NA	2012	42.17294761	-112.257336	"ID"	"Region_10"	"XER"	"16"	"16010204"	""	0.01168129574	0.403467062	1369.34	45.45833333	NA	NA
