SITE_ID	VISIT_NO	DATE_PROFILE 1	MONTH	DAY	SAMPLE_TYPE	DEPTH	METALIMNION	TEMP_FIELD	DO_FIELD	PH_FIELD	COND_FIELD
					PROF	3.2		24.08	6.72	7.77	220.5
					PROF	0.1		24.1	6.86	7.78	220.9
					CALIB						
					PROF						
					PROF	0		27.3	7.9	5.9	49
					PROF	0.5	T	26.5	8	5.6	48.2
					PROF	1		25	8	5.1	43
					PROF	1.5		23.9	7.2	4.9	42.7
					PROF	1.8	B	22.8	4.7	4.8	43.4
					PROF	0		26.4	8	5.3	48.9
					CALIB						
					PROF						
					PROF	0		22.6	6.1	6.5	47.1
					PROF	0.5		22.7	6.1	5.9	46.9
					PROF	1		22.7	6.1	5.7	47
					PROF	1.5		22.7	6	5.5	47
					PROF	1.8		22.6	6	5.4	46.8
					PROF	0		22.8	6.3	5.8	46.8
					CALIB						
					PROF						
					PROF	0		20.9	7.7	9.4	9080
					PROF	0.5		21.7	7.7	9.4	9080
					PROF	1		21.7	7.7	9.4	9080
					PROF	1.5		21.8	7.7	9.4	9080
					PROF	1.7		21.7	7.2	9.4	9080
					PROF	0		21.7	7.7	9.4	9080
					CALIB						
					PROF						
					PROF	0		18.1	8.4	9.4	9052
					PROF	0.5		18.1	8.4	9.4	9053
					PROF	1		18.1	8.4	9.4	9052
					PROF	1.5		18.1	8.4	9.4	9054
					PROF	1.7		18.1	8.4	9.4	9051
					PROF	0		18.1	8.4	9.4	9052
					CALIB						
					PROF						
					PROF	0		25.2	8.9	7.9	68.8
					PROF	1		23.6	7.1	7.9	69.5
					PROF	2		23.5	6.8	8	69.5
					PROF	3		23.5	6.9	8.1	69.3
					PROF	4		23.4	6.8	8.1	69.3
					PROF	5		23.2	6.5	8.1	69.1
					PROF	6		23.1	6.2	8	68.9
					PROF	6.5		23.1	6.1	8	68.8
					PROF	0		24.9	8.7	8.4	690
					CALIB						
					PROF						
					PROF	0		25.5	7.5	8.3	617
					PROF	1		25.5	7.5	8.3	617
					PROF	2		25.5	7.5	8.3	617
					PROF	3		25.5	7.5	8.3	617
					PROF	4		25.5	7.4	8.3	617
					PROF	5		25.4	6.3	8.3	618
					PROF	5.5		25.3	5.7	8	620
					PROF	0		25.5	7.5	8.3	617
					CALIB						
					PROF						
					PROF	0		23.5	7.1	8.2	1100
					PROF	1		23.5	7.1	8.3	1100
					PROF	2		23.6	7.2	8.4	1100
					PROF	3		23.6	7.2	8.3	1110
					PROF	4		23.6	7.4	8.3	1110
					PROF	5		23.6	6.8	8.3	1110
					PROF	6		23.6	6.8	8	1110
					PROF	6.2		23.6	6.8	8.1	1090
					PROF	0		23.6	7.1	8.4	1100
					CALIB						
					PROF						
					PROF	0		24	7.7	8.2	1070
					PROF	1		24	7.4	8.2	1070
					PROF	2		24	7.4	8.2	1070
					PROF	3		24	7.4	8.2	1070
					PROF	4		24	7.5	8.2	1070
					PROF	5		24	7.7	8.1	1080
					PROF	6		24	7.8	8.1	1080
					PROF	6.3		24	7.4	8.1	1080
					PROF	0		24	7.7	8.3	1070
					CALIB						
					PROF						
					PROF	0		22.9	7.4	8.38	3373
					PROF	0.5		22.9	2.1	8.38	3373
					PROF	0		22.9	7.4	8.38	3373
					CALIB						
					PROF						
					PROF	0		21.8	7.3	9.04	2690
					PROF	0.5		21	6.1	9.04	3696
					PROF	3.9		20.9	0.74	9.01	2990
					PROF	0		21.8	7.74	9.07	3700
					CALIB						
					PROF						
					PROF	0		25.2	8.6	8	214
					PROF	1		25.2	8.6	8	214
					PROF	2		24.7	8.3	8	214
					PROF	3	T	24.5	7.7	8	214
					PROF	4		22.8	3.6	7.2	216
					PROF	5		18.4	0.3	6.8	214
					PROF	6		14	0.3	6.5	209
					PROF	7		11.3	0.3	6.4	207
					PROF	8	B	10.3	0.3	6.3	206
					PROF	9		9.6	0.3	6.3	206
					PROF	10		9.3	0	6.3	207
					PROF	11		9	0	6.4	204
					PROF	12		8.8	0	6.4	205
					PROF	13		8.7	0	6.4	208
					PROF	14		8.4	0	6.6	220
					PROF	0		25.2	8.5	8.8	214
					CALIB						
					PROF						
					PROF	0		27	7.4	8.5	215
					PROF	1		27	7.5	8.1	215
					PROF	2		26.6	7.6	8.2	214
					PROF	3	T	26.4	7.5	8.1	214
					PROF	4		25.4	4.3	7.7	215
					PROF	5		19.4	0.9	7.2	219
					PROF	6		16.2	0.3	7.3	215
					PROF	7		13	0	7.3	212
					PROF	8		10.8	0	7.1	211
					PROF	9	B	10	0	7	210
					PROF	10		9.5	0	7	208
					PROF	11		9.3	0	6.9	210
					PROF	12		9	0	6.8	211
					PROF	13		8.8	0	6.8	212
					PROF	0		27	7.4	8.5	215
					CALIB						
					PROF						
					PROF	0		27.78	8.92	7.96	369
					PROF	1		22.8	8.78	7.9	369
					PROF	2		22.8	8.7	7.9	369
					PROF	3		22.8	8.7	7.9	369
					PROF	4		22.7	8.6	7.9	369
					PROF	5		22.7	8.6	7.9	371
					PROF	6		22.7	8.6	7.9	372
					PROF	7		22.6	8.6	7.9	372
					PROF	8		22.6	8.7	7.9	372
					PROF	9		22.5	8.6	7.9	371
					PROF	10	T	19.3	8.9	7.7	368
					PROF	11		14.4	11	7.5	372
					PROF	12		11.9	11.5	7.4	371
					PROF	13	B	10.9	11.7	7.2	371
					PROF	14		10	11.7	7.1	371
					PROF	15		9.3	11.4	7	370
					PROF	16		8.8	11.6	7	370
					PROF	17		8.1	11.6	6.9	371
					PROF	18		7.9	11.6	6.8	370
					PROF	19		7.7	11.4	6.8	370
					PROF	20		7.2	11.6	6.7	371
					PROF	22		6.4	11.4	6.6	371
					PROF	24		6.1	11.4	6.6	370
					PROF	26		5.6	11.2	6.6	371
					PROF	0					
					CALIB						
					PROF						
					PROF	0		23.5	8.2	7.9	
					PROF	1		23.5	8.2	7.9	
					PROF	2		23.5	8.2	7.9	
					PROF	3		23.5	8.2	7.9	
					PROF	4		23	8.4	7.9	
					PROF	5		22.9	8.3	7.9	
					PROF	6		22.6	8.2	7.9	
					PROF	7		22.5	8.2	7.9	
					PROF	8		22.2	8.2	7.9	
					PROF	9		22.1	8.2	7.9	
					PROF	10		22	8.1	7.9	
					PROF	11		21.9	7.9	7.9	
					PROF	12		21.7	7.8	7.8	
					PROF	13		21.4	7.6	7.8	
					PROF	14		20.3	8	7.8	
					PROF	15		16.1	9.5	7.6	
					PROF	16		12.4	10.6	7.4	
					PROF	17		10.2	10.7	7.2	
					PROF	18		9.1	10.9	7.2	
					PROF	19		7.9	10.9	7.1	
					PROF	20		7.4	10.6	7	
					PROF	22		6.2	10.5	6.9	
					PROF	24		5.7	10.5	6.9	
					PROF	26		5.5	9.7	6.8	
					PROF	0		23.4	8	7.8	
					PROF	0					
					CALIB						
					PROF						
					PROF	0		29.4	7.8	8.2	168
					PROF	1		29.3	7.8	8.2	168
					PROF	2		29	7.7	8.2	168
					PROF	2.5		28.9	7.5	8.2	168
					PROF	0		29.4	7.7	8.2	168
					CALIB						
					PROF						
					PROF	0		27.6	8.3	8.3	182
					PROF	0.5		27.6	8.2	8.3	182
					PROF	1		27.6	8.1	8.3	182
					PROF	1.5		27.6	8.1	8.7	182
					PROF	2		27.6	8.1	8.3	182
					PROF	2.4		27.5	8	8.3	182
					PROF	0		27.6	8	8.3	182
					CALIB						
					PROF						
					PROF	0		27.8	7.1	7.1	176.2
					PROF	1		27.7	7.1	7.2	176.4
					PROF	2		27.6	6.8	7.1	176.7
					PROF	3		27.6	6.5	7	176.6
					PROF	4		27.5	6	6.9	172.9
					PROF	5	T	27.3	4.8	6.7	169.7
					PROF	6		26.3	1.6	6.4	159.1
					PROF	7		26.2	1.1	6.3	160.5
					PROF	8		26.1	0.8	6.3	162.6
					PROF	9		25.8	0.1	6.3	165.8
					PROF	10		25.7	0.1	6.3	165.7
					PROF	11	B	24.7	0.1	6.4	191.6
					PROF	12		21.7	0.1	6.9	259.7
					PROF	12.4		21	0.1	7.1	270.6
					PROF	0		27.9	7.1	7.2	176.3
					CALIB						
					PROF						
					PROF	0		32.8	8.6	8.8	135.9
					PROF	1		32.7	8.4	8.8	135.7
					PROF	2		32.3	7.3	8.4	133.7
					PROF	3		31.9	6.3	7.9	133.2
					PROF	4		30.9	3.4	7.2	133.8
					PROF	5		29.6	2.2	6.9	133.4
					PROF	6		28.9	0.1	6.6	134
					PROF	7		27.8	0.1	6.6	150.5
					PROF	8	T	26.4	0.1	6.6	161.5
					PROF	9		24.8	0.1	6.6	186.1
					PROF	10	B	24.5	0.1	6.6	191.1
					PROF	0		32.9	8.4	8.8	134.8
					CALIB						
					PROF						
					PROF	0		28.7	7.28	7.6	80.7
					PROF	1		26.8	7.5	7.5	79.2
					PROF	2	T	26.1	7.3	7.5	79.2
					PROF	3		25	5.3	6.9	81.8
					PROF	4		18.8	6.8	6.8	73.5
					PROF	5		14.6	2.7	6.6	77.8
					PROF	6		12.5	0.7	6.6	86.3
					PROF	7	B	11.6	0.3	6.9	135.7
					PROF	7.5		11.2	0.3	7	141.7
					PROF	0		27.2	7.8	7.6	81.5
					CALIB						
					PROF						
					PROF	0		27.5	5.6	7.7	89.8
					PROF	1		27.7	5.6	7.6	89.9
					PROF	2	T	27.7	5.6	7.6	89.9
					PROF	3		27	4.1	7.3	90.3
					PROF	4		23.2	2.4	6.7	84.3
					PROF	5	B	16.3	0.1	6.6	96.9
					PROF	5.7		14.8	0.1	6.5	110.7
					PROF	0		27.2	5.5	7.4	90.3
					CALIB						
					PROF						
					PROF	0		24.7	8.2	7.7	158
					PROF	0.5		24.7	8.5	7.7	157
					PROF	1		24.6	8.3	7.7	156
					PROF	1.5		24.5	8.1	7.6	156
					PROF	0		24.7	8.1	7.5	159
					CALIB						
					PROF						
					PROF	0		27.5	10.1	9.5	148
					PROF	0.5		27.4	9.9	9.5	148
					PROF	0		27.6	10.2	9.6	148
					CALIB						
					PROF						
					PROF	0		25.3	8.4	7.7	0.3
					PROF	1	T	24.5	8.6	7.6	0.3
					PROF	2		22.8	4.9	7.2	0.4
					PROF	3		18.4	2.2	6.7	0.3
					PROF	4	B	11.7	1	6.6	0.3
					PROF	4.5		11	0.5	6.5	0.3
					PROF	0		26.1	8.5	7.8	0.3
					CALIB						
					PROF						
					PROF	0		26.4	5.3	7.3	
					PROF	1		25.4	5.1	7.4	
					PROF	2		25.2	4.7	7.4	
					PROF	3		24	1.7	7.1	
					PROF	4	T	21.1	0.2	6.8	
					PROF	4.3	B	17.5	0.1	6.7	
					PROF	0		26.5	5.2	7.6	
					CALIB						
					PROF						
					PROF	0	T	21.5	1.8	6.7	101.3
					PROF	0.5		20.4	0.3	6.6	101.3
					PROF	0.9		19.4	0.2	6.5	127.3
					PROF	0		21.2	1.7	6.7	101.3
					CALIB						
					PROF						
					PROF	0	T	15.7	2	6.8	94.9
					PROF	0.5	B	14.3	2.3	6.8	94
					PROF	1		14	1.7	6.8	93.5
					PROF	1.3		13.9	1.5	6.7	96.5
					PROF	0		15.9	2.1	6.8	95.4
					CALIB						
					PROF						
					PROF	0		30.5	8.3	8.2	136
					PROF	1		30	8.4	8.3	136
					PROF	2	T	29.6	8.3	8.3	135
					PROF	3		27.7	4.4	7.6	154
					PROF	4		23.4	1.3	7.1	165
					PROF	4.5		20.1	0.4	7.8	196
					PROF	0		30.5	7.8	8.6	135
					CALIB						
					PROF						
					PROF	0		31	8.2	8.1	133
					PROF	1		30.2	8.4	8.1	133
					PROF	2	T	29.9	7.8	8.2	134
					PROF	3		28.7	4.1	7.8	151
					PROF	4		24.3	1.6	7.3	166
					PROF	4.5		20.9	0.8	7.3	193
					PROF	0		31.1	7.9	8.3	133
					CALIB						
					PROF						
					PROF	0		25.4	8.8	9.1	104
					PROF	1		25.3	9	9.1	104
					PROF	2		25.3	9.1	9.1	104
					PROF	3		25.1	9.3	9.1	104
					PROF	4	T	24.7	9.3	9.1	103
					PROF	5		19.8	4.8	7	101
					PROF	6		14.8	0.9	6.6	103
					PROF	7	B	13.7	0.4	6.6	105
					PROF	8		12.3	0.3	6.6	108
					PROF	9		11.9	0.3	6.7	110
					PROF	10		10.7	0.3	6.7	117
					PROF	11		9.8	0.3	6.9	134
					PROF	12		9.2	0.3	7.1	158
					PROF	13		9.1	0.3	7.3	191
					PROF	0		25.5	8.4	9.1	104
					CALIB						
					PROF						
					PROF	0		23.5	8.82	8.64	107
					PROF	1		23.4	8.92	8.66	107
					PROF	2		23.3	9.22	8.67	107
					PROF	3		23.3	9.17	8.66	108
					PROF	4		23.2	9.1	8.58	107
					PROF	5	T	21.6	5.23	7.58	105
					PROF	6		20.3	1.2	7.05	107
					PROF	7		18	0.33	6.85	115
					PROF	8		16	0.25	6.8	128
					PROF	9		14	0.21	6.82	145
					PROF	10		13.5	0.15	6.84	145
					PROF	11		11.8	0.15	6.93	174
					PROF	12		10.8	0.13	7.06	235
					PROF	0		23.5	8.6	8.56	108
					CALIB						
					PROF						
					PROF	1		20.3	8.6	7.6	59.6
					PROF	2		20.2	8.6	7.6	59.3
					PROF	3		19.9	8.6	7.6	59.5
					PROF	4		19.5	8.6	7.6	58.7
					PROF	5		18.9	8.5	7.5	59
					PROF	6		17.3	8.2	7.4	60.1
					PROF	7		15.8	8.1	7.3	60
					PROF	8		12.4	7.5	7.2	59.6
					PROF	9		10.8	6.6	7	59.3
					PROF	10		9.3	6.1	6.8	60.3
					PROF	11		8.5	6.2	6.8	60.6
					PROF	1		20.3	8.6	7.5	59.3
					PROF	0.200000003		20.3	8.6	7.6	59.2
					PROF	1		20.3	8.6	7.6	59.6
					PROF	2		20.2	8.6	7.6	59.3
					PROF	3		19.9	8.6	7.6	59.5
					PROF	4		19.5	8.6	7.6	58.7
					PROF	5		18.9	8.5	7.5	59
					PROF	6		17.3	8.2	7.4	60.1
					PROF	7		15.8	8.1	7.3	60
					PROF	8		12.4	7.5	7.2	59.6
					PROF	9		10.8	6.6	7	59.3
					PROF	10		9.3	6.1	6.8	60.3
					PROF	11		8.5	6.2	6.8	60.6
					PROF	1		20.3	8.6	7.5	59.3
					PROF	0.200000003		20.3	8.6	7.6	59.2
					CALIB						
					PROF						
					PROF	0					
					PROF	1		20.6	8.3	7.2	58.2
					PROF	2		20.4	8.3	7.4	58.5
					PROF	3		20.4	8.2	7.4	58.2
					PROF	4		20.3	8.2	7.4	58.4
					PROF	5		19.6	8.2	7.4	58.5
					PROF	6		19.2	7.7	7.1	58.8
					PROF	7		18.1	6.9	7.1	59.4
					PROF	8		15.2	4.2	6.7	62
					PROF	9		12.6	3.3	6.5	62.3
					PROF	10		11.1	2.7	6.7	62.4
					PROF	11		9.9	2.5	6.3	62.1
					PROF	12		9.2	2.1	6.4	63
					PROF	13		8.8	1	6.1	65.5
					PROF	13.5		8.6	0.3	5.9	67.1
					PROF	1		20.4	8.3	7.5	58.5
					PROF	1		20.6	8.3	7.2	58.2
					PROF	2		20.4	8.3	7.4	58.5
					PROF	3		20.4	8.2	7.4	58.2
					PROF	4		20.3	8.2	7.4	58.4
					PROF	5		19.6	8.2	7.4	58.5
					PROF	6		19.2	7.7	7.1	58.8
					PROF	7		18.1	6.9	7.1	59.4
					PROF	8		15.2	4.2	6.7	62
					PROF	9		12.6	3.3	6.5	62.3
					PROF	10		11.1	2.7	6.7	62.4
					PROF	11		9.9	2.5	6.3	62.1
					PROF	12		9.2	2.1	6.4	63
					PROF	13		8.8	1	6.1	65.5
					PROF	13.5		8.6	0.3	5.9	67.1
					PROF	1		20.4	8.3	7.5	58.5
					CALIB						
					PROF						
					PROF	0		24.86	11.78	7.07	84
					PROF	1		24.8	11.71	7.42	84
					PROF	2		24.72	11.6	7.46	84
					PROF	3		24.64	11.53	17.48	85
					PROF	4	T	24.39	11.52	7.5	86
					PROF	5		23.79	12.23	7.76	87
					PROF	6		22.99	12.58	7.9	88
					PROF	7		21.52	13.15	8.07	89
					PROF	8		20.38	12.65	7.67	92
					PROF	9		19.66	12.31	7.54	90
					PROF	10		19.09	13.14	7.72	96
					PROF	11		18.25	13.34	7.82	89
					PROF	12		17.49	13.96	8.03	79
					PROF	13		16.65	13.65	7.84	75
					PROF	14		15.88	13.34	7.61	75
					PROF	15		15.47	12.95	7.5	76
					PROF	16		14.91	12.7	7.45	76
					PROF	17	B	14.53	12.73	7.4	75
					PROF	11		14.87	12.78	7.35	73
					PROF	19		13.78	12.71	7.33	73
					PROF	20		13.37	12.84	7.3	72
					PROF	22		12.56	12.91	7.27	73
					PROF	24		11.63	13.24	7.28	74
					PROF	26		10.83	13.37	7.28	75
					PROF	28		10.19	13.67	7.25	75
					PROF	30		9.75	13.68	7.25	75
					PROF	0		24.98	11.5	7.46	84
					CALIB						
					PROF						
					PROF	0		26.65	6.56	7.25	86
					PROF	1		26.65	6.71	7.33	86
					PROF	2		26.65	5.93	7.33	85
					PROF	3		26.64	5.63	7.33	86
					PROF	4		26.62	5.56	7.32	86
					PROF	5		26.09	5.78	7.46	88
					PROF	6		25.9	5.76	7.5	89
					PROF	7		25.61	5.68	7.45	92
					PROF	8	T	24.51	5.42	7.3	102
					PROF	9	B	23.8	5.33	7.19	101
					PROF	10		23.01	5.32	7.05	91
					PROF	11		22.07	5.28	6.82	85
					PROF	12		21.51	5.15	6.75	80
					PROF	13		20.77	5.02	6.69	72
					PROF	14		20.1	4.85	6.55	71
					PROF	15		19.63	4.88	6.53	76
					PROF	16		19.1	5.47	6.61	87
					PROF	17		18.19	6.38	6.86	83
					PROF	18		17.57	6.47	6.82	79
					PROF	19		16.96	6.56	6.8	76
					PROF	20		16.68	6.55	6.8	76
					PROF	22		15.78	6.26	6.71	76
					PROF	24		15.2	6.16	6.62	75
					PROF	26		14.4	6.03	6.55	75
					PROF	28		14.52	5.93	6.51	75
					PROF	30		14.02	5.93	6.52	74
					PROF	32		13.47	5.91	6.45	73
					PROF	33		13.35	5.82	6.45	73
					PROF	0		26.68	5.35	7.33	86
					CALIB						
					PROF						
					PROF	0		13.8	8.9	7.6	
					PROF	1		13.1	9	7.5	
					PROF	2		12.5	9	7.5	
					PROF	3		12.4	9	7.5	
					PROF	4	T	12.2	9	7.4	
					PROF	5		9	9	7.3	
					PROF	6	B	8.4	8.9	7.2	
					PROF	7		8.2	8.8	7.2	
					PROF	8		7.9	8.5	7	
					PROF	9		7.7	8.5	7	
					PROF	10		7.5	8.4	6.9	
					PROF	11		7.3	7.8	6.8	
					PROF	12		7.2	5.8	6.8	
					PROF	13		7.2	6	6.5	
					PROF	0		11.7	9.6	6.9	
					CALIB						
					PROF						
					PROF	0		18.8	7.8	7	
					PROF	1		17.7	7.9	6.9	
					PROF	2	T	17.5	7.9	6.8	
					PROF	3		15.5	8.1	6.7	
					PROF	4		12.9	8.4	6.6	
					PROF	5	B	11.6	8.1	6.5	
					PROF	6		9.7	7.4	6.3	
					PROF	7		8.9	7.1	6.2	
					PROF	8		8.2	6.8	6.1	
					PROF	9		8.1	6.8	6	
					PROF	10		8	6.7	6	
					PROF	11		7.8	6.5	5.9	
					PROF	12		7.7	6.4	5.9	
					PROF	13		7.6	6.4	5.8	
					PROF	13.5		7.5	6.3	5.8	
					PROF	0		18.9	7.5	6.3	
					CALIB						
					PROF						
					PROF	0		26.8	7.9	8.4	
					PROF	1		26.8	8	8.4	
					PROF	2		26.5	8.1	8.4	
					PROF	3	T	25.2	7.6	8.4	
					PROF	4		23.3	6.1	8.2	
					PROF	5		16.9	3.7	7.8	
					PROF	6		13.1	0.3	7.6	
					PROF	7		9.2	0.2	7.6	
					PROF	8		8	0.1	7.6	
					PROF	9		7.1	0.1	7.6	
					PROF	10	B	6.7	0.1	7.6	
					PROF	11		6.4	0.1	7.6	
					PROF	12		6.3	0.1	7.6	
					PROF	13		6.2	0	7.6	
					PROF	14		6	0	7.5	
					PROF	15		5.9	0	7.4	
					PROF	16		5.9	0	7.3	
					PROF	0		26.9	7.5	8.5	
					CALIB						
					PROF						
					PROF	0		27.3	8.1	8.4	
					PROF	1		27.3	8.1	8.4	
					PROF	2		27.3	8	8.4	
					PROF	3	T	26.8	7.6	8.3	
					PROF	4		23.4	6.3	8	
					PROF	5		17.5	1.2	7.6	
					PROF	6		13.6	0.3	7.6	
					PROF	7		10.5	0.1	7.6	
					PROF	8		8.2	0.1	7.5	
					PROF	9	B	7.4	0.1	7.5	
					PROF	10		6.9	0.1	7.5	
					PROF	11		6.5	0.1	7.5	
					PROF	12		6.3	0	7.5	
					PROF	13		6.2	0.1	7.5	
					PROF	14		6.1	0	7.4	
					PROF	15		6	0	7.3	
					PROF	16		5.9	0	7.2	
					PROF	0		27.2	7.7	8.4	
					CALIB						
					PROF						
					PROF	0		24.7	7.6	8.7	262
					PROF	0.5		24.6	7.5	8.7	262
					PROF	1		24.6	6.8	8.6	263
					PROF	1.2		24.4	5.6	8.4	264
					PROF	0		24.8	7.8	8.8	262
					CALIB						
					PROF						
					PROF	0		24.1	10.2	8.4	281
					PROF	0.5		24.1	10.1	8.4	281
					PROF	1.1		24	9.6	8.3	282
					PROF	0		24.2	10.2	8.5	281
					CALIB						
					PROF						
					PROF	0		29.1	10.17	7.45	97
					PROF	1		27.6	9.09	7.45	97
					PROF	2		21.7	0.83	6.8	276
					PROF	0		29.1	9.62	7.42	94
					CALIB						
					PROF						
					PROF	0		28.4	7.7	8.1	115
					PROF	0.5		28.3	7.5	8.2	115
					PROF	1	T	27.7	4.4	8	116
					PROF	1.5		25.7	0.4	7.8	118
					PROF	2	B	23.7	0.4	7.8	202
					PROF	0		28.5	7.6	7.9	116
					CALIB						
					PROF						
					PROF	0		29.9	6	8.6	
					PROF	1		29.8	5.4	8.5	
					PROF	1.5		29.6	5	8.2	
					PROF	2		29.4	1.6	7.7	
					PROF	2.5		28.8	0	7.5	
					PROF	0		30	6.2	8.6	
					CALIB						
					PROF						
					PROF	0		25.8	6.9	8.4	
					PROF	0.5		25.6	6.8	8.4	
					PROF	1		24.9	6.6	8.4	
					PROF	1.5		24.9	6.4	8.4	
					PROF	2	T	23.4	3.2	7.7	
					PROF	2.5	B	23	1.6	7.6	
					PROF	0		25.8	6.8	8.4	
					CALIB						
					PROF						
					PROF	0		18.7	8.2	8.2	87
					PROF	1		17.7	8.3	8.2	87
					PROF	2		17.2	8.3	8.1	87
					PROF	3		16.7	8.4	8.1	88
					PROF	0		18.8	8.3	8.2	87
					CALIB						
					PROF						
					PROF	0					
					PROF	0.9		21	7.82	6.64	
					PROF	1.9		20.88	7.78	6.61	
					PROF	2.9		15.96	6.2	6.07	
					PROF	3.9		11.06	1.08	5.54	
					PROF	4.9		8.36	0.47	5.6	
					PROF	0					
					PROF						
					PROF	0		24.8	8.8	7.4	23
					PROF	1		23.6	8.9	7.2	23
					PROF	2		20.9	7.3	6.7	23
					PROF	3		17.9	1.6	5.9	23
					PROF	4.3		11.8	0.4	5.4	28
					PROF	5		9	0.2	5.4	47
					PROF	0		24.8	8.6	6.6	23
					CALIB						
					PROF						
					PROF	0		21.1	7.55	7.6	193
					PROF	1		21.2	7.55	7.72	193
					PROF	2		21.2	7.55	7.78	193
					PROF	3		21.2	7.53	7.81	193
					PROF	4		21.1	7.44	7.82	193
					PROF	5		21.1	7.37	7.83	193
					PROF	0		21.1	7.54	7.96	193
					CALIB						
					PROF						
					PROF	0		21.6	8.4		
					PROF	1		21.4	8.1		
					PROF	2		21.2	7.9		
					PROF	3		21	7.5		
					PROF	4		20.7	7.2		
					PROF	5		20	6.1		
					PROF	5.5		19.9	5.3		
					PROF	5.7		19.8	5.2		
					PROF	0			8		
					CALIB						
					PROF						
					PROF	0		25	4.2	7.38	160.1
					PROF	1		24.8	3.3	7.2	160.9
					PROF	2		24.8	3	7.1	161.7
					PROF	3		24.6	1.7	6.9	168.2
					PROF	3.3		22.6	0.2	7	261.4
					PROF	0		25.1	4.4	7.5	160.3
					CALIB						
					PROF						
					PROF	0		27.47	1.71	6.86	156.4
					PROF	0.5		27.43	1.7	6.86	156.4
					PROF	1		27.39	1.66	6.86	155.9
					PROF	1.5		27.37	1.64	6.85	155.6
					PROF	2		27.33	1.36	6.83	156.7
					PROF	2.2		27.3	1.41	6.84	156.4
					PROF	0		27.5	1.76	6.89	156.6
					CALIB						
					PROF						
					PROF	0		27.1	8.5	7.8	786
					PROF	1		25.5	8.5	8.1	782
					PROF	2		25.2	8.3	8.1	782
					PROF	3		25	8.4	8.2	781
					PROF	4	T	25	8.4	8.2	780
					PROF	5		22.5	7	8.1	781
					PROF	6		21	5.4	7.9	780
					PROF	7		19.4	3	7.8	780
					PROF	8		17.2	1	7.8	777
					PROF	9		15.9	0.6	7.7	772
					PROF	10	B	14.9	0.5	7.7	766
					PROF	11		14.4	0.5	7.6	764
					PROF	12		14	0.5	7.6	763
					PROF	13		13.4	0.5	7.6	761
					PROF	14		13	0.5	7.6	760
					PROF	15		12.8	0.5	7.6	759
					PROF	15.3		12.7	0.5	7.6	760
					PROF	0		26.5	8.2	8.4	782
					CALIB						
					PROF						
					PROF	0		31.2	7.8	8.3	661
					PROF	1		31.2	7.8	8.3	661
					PROF	2		31.2	7.7	8.3	661.7
					PROF	3		31.1	7.6	8.4	661
					PROF	4		31.1	7.3	8.3	661
					PROF	5	T	29.5	2.1	8	664
					PROF	6		27.5	0.4	7.8	663
					PROF	7		23.7	0.3	7.6	667
					PROF	8		21	0.3	7.5	679
					PROF	9		18.8	0.2	7.4	676
					PROF	10	B	17.4	0.2	7.3	672
					PROF	11		16.5	0.1	7.3	671
					PROF	12		15.9	0.1	7.3	670
					PROF	13		15.3	0.1	7.3	671
					PROF	14		14.7	0.1	7.3	670
					PROF	14.6		14.6	0.1	7.3	670
					PROF	0		31.5	7.7	8.4	663
					CALIB						
					PROF						
					PROF	0		21.7	8.3	9	3850
					PROF	0.5		21.4	8.2	9	3848
					PROF	1		21.3	8.1	9	3848
					PROF	1.5		21.2	8	9	3850
					PROF	2		21.2	7.8	9	3849
					PROF	2.5		21.2	7.7	9	3850
					PROF	0		21.7	8.3	9	3850
					CALIB						
					PROF						
					PROF	0		19	8	9.1	3961
					PROF	0.5		19.02	8.1	9.1	3959
					PROF	1		19.02	8	9.1	3961
					PROF	1.5		19.03	8	9.1	3961
					PROF	2		19.03	8	9.1	3961
					PROF	2.5		19.03	8	9.1	3959
					PROF	2.6		19.03	8	9.1	3960
					PROF	0		19.01	8.1	9.1	3961
					CALIB						
					PROF						
					PROF	0		13.22	8.4	8.8	
					PROF	0.5		13.19	8.4	8.8	
					PROF	1		13.2	8.4	8.8	
					PROF	1.5		13	8.4	8.8	
					PROF	2		13	8.3	8.8	
					PROF	0		13.2	8.4	8.8	
					CALIB						
					PROF						
					PROF	0		15.9	6.8	8.9	3174
					PROF	0.5		15.9	6.8	8.9	3175
					PROF	1		15.9	6.7	8.9	3175
					PROF	1.2		15.8	6.6	8.9	3175
					PROF	0		15.9	6.8	8.9	3174
					CALIB						
					PROF						
					PROF	0		24.2	8.5	8.5	191
					PROF	1		24.2	8.7	8.5	191
					PROF	2		24	8.7	8.5	189
					PROF	3		20.7	11.5	8.6	175
					PROF	4		18.2	11.8	8.6	168
					PROF	5		17.2	11.8	8.6	163
					PROF	6		16.1	11.8	8.6	163
					PROF	7		14.9	11.7	8.6	154
					PROF	8		14.1	11.4	8.6	153
					PROF	9		13.2	11	8.5	151
					PROF	10		12.1	10.3	8.4	152
					PROF	11		11.2	8.8	8.2	157
					PROF	12		10.3	5.7	7.8	163
					PROF	13		9.6	0.9	7.5	168
					PROF	14		9.3	0.3	7.4	168
					PROF	15		8.9	0	7.4	168
					PROF	16		8.5	0	7.3	172
					PROF	16.6		8.4	0	7.2	201
					PROF	0		24.2	8.4	8.5	190
					CALIB						
					PROF						
					PROF	0		18.4	9.8	8.6	207
					PROF	1		18.4	9.8	8.6	207
