"SITE_ID"	"VISIT_NO"	"DEPTH"	"YEAR"	"MONTH"	"DAY"	"TEMP_FIELD"	"DO_FIELD"	"PH_FIELD"	"COND_FIELD"	"LAYER"
"9714"	"NLA06608-1190"	"1"	3.01	2012	7	9	20.69	7.58	7.02	56	"M"
"9715"	"NLA06608-1190"	"1"	4	2012	7	9	19.63	7.49	6.97	56	"M"
"9716"	"NLA06608-1190"	"1"	5	2012	7	9	19.12	6.21	6.82	57	"M"
"9717"	"NLA06608-1191"	"1"	0	2007	8	6	29.8	3	7.6	364	"E"
"9718"	"NLA06608-1191"	"1"	0.3	2007	8	6	29.8	3.1	7.9	365	"E"
"9719"	"NLA06608-1191"	"1"	0.5	2007	8	6	29.8	2.9	7.9	365	"E"
"9720"	"NLA06608-1191"	"1"	1	2007	8	6	29.5	1	7.8	368	"M"
"9721"	"NLA06608-1191"	"1"	1.5	2007	8	6	25.8	0.5	7.1	535	"M"
"9722"	"NLA06608-1191"	"1"	1.75	2007	8	6	24.8	0.4	6.9	770	"M"
"9723"	"NLA06608-1191"	"1"	0	2012	8	7	29.7	7.25	9	638	"E"
"9724"	"NLA06608-1191"	"1"	0.3	2012	8	7	29.7	7.2	9	638	"E"
"9725"	"NLA06608-1195"	"1"	0	2007	7	2	24.4	7.3	8.2	NA	"E"
"9726"	"NLA06608-1195"	"1"	1	2007	7	2	24.4	7.3	8.3	NA	"E"
"9727"	"NLA06608-1195"	"1"	2	2007	7	2	24.3	7.3	8.3	NA	"E"
"9728"	"NLA06608-1195"	"1"	3	2007	7	2	24.1	6.9	8.2	NA	"E"
"9729"	"NLA06608-1195"	"1"	4	2007	7	2	23.9	6.4	8.1	NA	"M"
"9730"	"NLA06608-1195"	"1"	5	2007	7	2	22.9	1.5	7.4	NA	"M"
"9731"	"NLA06608-1195"	"1"	6	2007	7	2	21.8	0.3	7.3	NA	"M"
"9732"	"NLA06608-1195"	"1"	7	2007	7	2	16.5	0.2	7.1	NA	"M"
"9733"	"NLA06608-1195"	"1"	8	2007	7	2	14.4	0.2	6.9	NA	"M"
"9734"	"NLA06608-1195"	"1"	8.5	2007	7	2	13.6	0.2	7	NA	"H"
"9735"	"NLA06608-1195"	"1"	0	2012	8	7	27.54	1.705	8.215	NA	"E"
"9736"	"NLA06608-1195"	"1"	1	2012	8	7	27.55	1.87	8.22	NA	"E"
"9737"	"NLA06608-1195"	"1"	2	2012	8	7	27.57	1.94	8.72	NA	"E"
"9738"	"NLA06608-1195"	"1"	3	2012	8	7	27.56	1.96	8.17	NA	"E"
"9739"	"NLA06608-1195"	"1"	4	2012	8	7	26.82	1.95	7.88	NA	"E"
"9740"	"NLA06608-1195"	"1"	5	2012	8	7	25.18	1.69	7.73	NA	"M"
"9741"	"NLA06608-1195"	"1"	6	2012	8	7	21.11	0.83	7.46	NA	"M"
"9742"	"NLA06608-1195"	"1"	7	2012	8	7	17.4	0.58	7.16	NA	"M"
"9743"	"NLA06608-1195"	"1"	7.5	2012	8	7	16.64	0.42	7.16	NA	"M"
"9744"	"NLA06608-1198"	"1"	0	2007	7	25	27	9	9.08	311	"E"
"9745"	"NLA06608-1198"	"1"	1	2007	7	25	27	9	9.08	312	"E"
"9746"	"NLA06608-1198"	"1"	2	2007	7	25	26.7	9.2	9.07	312	"E"
"9747"	"NLA06608-1198"	"1"	3	2007	7	25	25.1	9.6	9.06	311	"M"
"9748"	"NLA06608-1198"	"1"	4	2007	7	25	24.5	9.2	9.03	311	"M"
"9749"	"NLA06608-1198"	"1"	5	2007	7	25	23.6	7.8	8.9	316	"M"
"9750"	"NLA06608-1198"	"1"	6	2007	7	25	19.2	6.9	8.56	334	"M"
"9751"	"NLA06608-1198"	"1"	7	2007	7	25	11.4	0.7	7.77	389	"M"
"9752"	"NLA06608-1198"	"1"	8	2007	7	25	8.2	1	7.59	436	"M"
"9753"	"NLA06608-1198"	"1"	0	2012	8	8	25.065	8.655	8.675	276	"E"
"9754"	"NLA06608-1198"	"1"	1	2012	8	8	25.08	8.68	8.73	276	"E"
"9755"	"NLA06608-1198"	"1"	2	2012	8	8	25.09	8.7	8.76	276	"E"
"9756"	"NLA06608-1198"	"1"	3	2012	8	8	25.09	8.73	8.77	276	"E"
"9757"	"NLA06608-1198"	"1"	4	2012	8	8	24.98	8.53	8.76	277	"E"
"9758"	"NLA06608-1198"	"1"	5	2012	8	8	24.67	8.04	8.72	278	"E"
"9759"	"NLA06608-1198"	"1"	6	2012	8	8	21.65	2.96	8	304	"M"
"9760"	"NLA06608-1198"	"1"	7	2012	8	8	17.9	0.94	7.77	312	"M"
"9761"	"NLA06608-1198"	"1"	8	2012	8	8	15.06	0.07	7.64	319	"M"
"9762"	"NLA06608-1198"	"1"	9	2012	8	8	12.41	0	7.46	340	"M"
"9763"	"NLA06608-1198"	"1"	10	2012	8	8	11.34	0.01	7.19	357	"M"
"9764"	"NLA06608-1199"	"1"	0	2007	8	15	27.4	7.6	8.8	NA	"E"
"9765"	"NLA06608-1199"	"1"	1	2007	8	15	27.2	9.3	8.9	NA	"E"
"9766"	"NLA06608-1199"	"1"	2	2007	8	15	27.2	7.5	8.8	NA	"E"
"9767"	"NLA06608-1199"	"1"	3	2007	8	15	27.1	4.6	8.8	NA	"E"
"9768"	"NLA06608-1199"	"1"	4	2007	8	15	23.7	0.1	7.5	NA	"M"
"9769"	"NLA06608-1199"	"1"	5	2007	8	15	19.8	0.1	7.2	NA	"M"
"9770"	"NLA06608-1199"	"1"	6	2007	8	15	14.8	0.1	7.2	NA	"M"
"9771"	"NLA06608-1199"	"1"	7	2007	8	15	12.7	0.1	7.2	NA	"M"
"9772"	"NLA06608-1199"	"1"	8	2007	8	15	10.2	0.1	7.2	NA	"M"
"9773"	"NLA06608-1199"	"1"	9	2007	8	15	9	0	7.2	NA	"M"
"9774"	"NLA06608-1199"	"1"	10	2007	8	15	8.4	0	7.1	NA	"M"
"9775"	"NLA06608-1199"	"1"	11	2007	8	15	8.2	0	7	NA	"H"
"9776"	"NLA06608-1199"	"1"	11.2	2007	8	15	8.1	0	7	NA	"H"
"9777"	"NLA06608-1199"	"1"	0	2012	7	31	27.95	9.21	9.26	306.5	"E"
"9778"	"NLA06608-1199"	"1"	1	2012	7	31	27.9	10.1	9.25	304	"E"
"9779"	"NLA06608-1199"	"1"	2	2012	7	31	27.83	10.19	9.2	304	"E"
"9780"	"NLA06608-1199"	"1"	3	2012	7	31	27.5	9.54	8.89	316	"M"
"9781"	"NLA06608-1199"	"1"	4	2012	7	31	26.6	2.4	7.83	355	"M"
"9782"	"NLA06608-1199"	"1"	5	2012	7	31	21.46	1.68	7.6	435	"M"
"9783"	"NLA06608-1199"	"1"	6	2012	7	31	15.92	1.34	7.48	460	"M"
"9784"	"NLA06608-1199"	"1"	7	2012	7	31	12.35	1.2	7.45	465	"M"
"9785"	"NLA06608-1199"	"1"	8	2012	7	31	10.78	1.05	7.4	474	"M"
"9786"	"NLA06608-1204"	"1"	0	2007	8	28	29.5	7.5	7.3	NA	"E"
"9787"	"NLA06608-1204"	"1"	1	2007	8	28	29.5	7.6	7.3	NA	"E"
"9788"	"NLA06608-1204"	"1"	2	2007	8	28	29.5	7.6	7.3	NA	"E"
"9789"	"NLA06608-1204"	"1"	3	2007	8	28	29.4	7.4	7.2	NA	"M"
"9790"	"NLA06608-1204"	"1"	4	2007	8	28	27	5.8	6.6	NA	"M"
"9791"	"NLA06608-1204"	"1"	5	2007	8	28	23	2.4	6.4	NA	"M"
"9792"	"NLA06608-1204"	"1"	6	2007	8	28	20.1	1.3	6.4	NA	"M"
"9793"	"NLA06608-1204"	"1"	7	2007	8	28	18.8	0.8	6.4	NA	"M"
"9794"	"NLA06608-1204"	"1"	8	2007	8	28	17.9	0.7	6.4	NA	"M"
"9795"	"NLA06608-1204"	"1"	9	2007	8	28	17.5	1.3	6.4	NA	"H"
"9796"	"NLA06608-1204"	"1"	10	2007	8	28	16.8	1.7	6.4	NA	"H"
"9797"	"NLA06608-1204"	"1"	11	2007	8	28	16.5	2.6	6.4	NA	"H"
"9798"	"NLA06608-1204"	"1"	12	2007	8	28	16.2	2.9	6.4	NA	"H"
"9799"	"NLA06608-1204"	"1"	13	2007	8	28	16	3.2	6.4	NA	"H"
"9800"	"NLA06608-1204"	"1"	14	2007	8	28	15.9	3.4	6.4	NA	"H"
"9801"	"NLA06608-1204"	"1"	15	2007	8	28	15.8	3.5	6.4	NA	"H"
"9802"	"NLA06608-1204"	"1"	16	2007	8	28	15.6	3.7	6.4	NA	"H"
"9803"	"NLA06608-1204"	"1"	17	2007	8	28	15.5	3.8	6.4	NA	"H"
"9804"	"NLA06608-1204"	"1"	18	2007	8	28	15.4	3.9	6.4	NA	"H"
"9805"	"NLA06608-1204"	"1"	19	2007	8	28	15.3	3.9	6.4	NA	"H"
"9806"	"NLA06608-1204"	"1"	20	2007	8	28	15.2	4	6.4	NA	"H"
"9807"	"NLA06608-1204"	"1"	22	2007	8	28	15.1	3.9	6.4	NA	"H"
"9808"	"NLA06608-1204"	"1"	24	2007	8	28	15	4.1	6.4	NA	"H"
"9809"	"NLA06608-1204"	"1"	26	2007	8	28	15	3.9	6.4	NA	"H"
"9810"	"NLA06608-1204"	"1"	28	2007	8	28	15	3.7	6.4	NA	"H"
"9811"	"NLA06608-1204"	"1"	29.5	2007	8	28	14.9	3.5	6.4	NA	"H"
"9812"	"NLA06608-1204"	"1"	0	2012	8	24	27.9	8.45	8	52	"E"
"9813"	"NLA06608-1206"	"1"	0	2007	8	2	26.4	6.6	7.2	NA	"E"
"9814"	"NLA06608-1206"	"1"	0.5	2007	8	2	26.4	6.6	7.2	NA	"E"
"9815"	"NLA06608-1206"	"1"	1	2007	8	2	23.3	4.9	6.9	NA	"E"
"9816"	"NLA06608-1206"	"1"	1.5	2007	8	2	22.9	4.6	6.9	NA	"E"
"9817"	"NLA06608-1206"	"1"	2	2007	8	2	22.7	1.4	6.9	NA	"E"
"9818"	"NLA06608-1207"	"1"	0	2007	7	26	26.3	8.73	8.74	236.6	"E"
"9819"	"NLA06608-1207"	"1"	1	2007	7	26	26.2	8.61	8.75	236.1	"E"
"9820"	"NLA06608-1207"	"1"	2	2007	7	26	25.2	8.86	8.84	232	"E"
"9821"	"NLA06608-1207"	"1"	3	2007	7	26	24.5	8.27	8.85	233.4	"E"
"9822"	"NLA06608-1207"	"1"	4	2007	7	26	23.3	6.71	8.5	238.7	"M"
"9823"	"NLA06608-1207"	"1"	5	2007	7	26	19	2.72	8.06	251.7	"M"
"9824"	"NLA06608-1207"	"1"	6	2007	7	26	15	0.58	8.17	260.5	"M"
"9825"	"NLA06608-1207"	"1"	6.5	2007	7	26	12.6	0.5	8.02	315.6	"M"
"9826"	"NLA06608-1207"	"1"	0	2012	8	1	NA	9.05	NA	NA	"E"
"9827"	"NLA06608-1207"	"1"	1	2012	8	1	26.5	9.2	8.3	225	"E"
"9828"	"NLA06608-1207"	"1"	2	2012	8	1	26.5	9.3	8.4	225	"E"
"9829"	"NLA06608-1207"	"1"	3	2012	8	1	25.6	8.2	8.1	234	"E"
"9830"	"NLA06608-1207"	"1"	4	2012	8	1	22.3	3.2	7.5	251	"E"
"9831"	"NLA06608-1207"	"1"	5	2012	8	1	18	0.5	7.3	273	"E"
"9832"	"NLA06608-1207"	"1"	6	2012	8	1	13.9	0.3	7.1	335	"E"
"9833"	"NLA06608-1207"	"1"	6.5	2012	8	1	12.9	0.2	7.2	429	"E"
"9834"	"NLA06608-1208"	"1"	0	2007	7	12	25.6	8	8.1	910	"E"
"9835"	"NLA06608-1208"	"1"	1	2007	7	12	25.6	8	8.3	910	"E"
"9836"	"NLA06608-1208"	"1"	2	2007	7	12	25.6	7.9	8.3	910	"E"
"9837"	"NLA06608-1208"	"1"	2.7	2007	7	12	25.4	6.4	8.1	920	"E"
"9838"	"NLA06608-1208"	"2"	0	2007	7	25	27.2	5.1	7.7	862	"E"
"9839"	"NLA06608-1208"	"2"	1	2007	7	25	27.3	4.8	7.9	862	"E"
"9840"	"NLA06608-1208"	"2"	2	2007	7	25	27.3	4.6	7.9	861	"E"
"9841"	"NLA06608-1208"	"2"	2.9	2007	7	25	26.4	0.2	7.3	885	"E"
"9842"	"NLA06608-1209"	"1"	0	2007	8	15	23.6	7.3	6.6	92	"E"
"9843"	"NLA06608-1209"	"1"	0.5	2007	8	15	23.6	7.3	6.7	92	"E"
"9844"	"NLA06608-1209"	"1"	1	2007	8	15	23.5	7.4	6.7	92	"E"
"9845"	"NLA06608-1209"	"1"	1.5	2007	8	15	23.5	7.3	6.7	92	"E"
"9846"	"NLA06608-1209"	"1"	2	2007	8	15	23.4	7.4	6.7	92	"E"
"9847"	"NLA06608-1209"	"1"	2.5	2007	8	15	23.3	7.2	6.6	93	"E"
"9848"	"NLA06608-1209"	"1"	3	2007	8	15	21.6	6	6.4	97	"M"
"9849"	"NLA06608-1209"	"1"	3.5	2007	8	15	21.6	6.1	6.3	98	"M"
"9850"	"NLA06608-1209"	"1"	4	2007	8	15	21	5	6.2	90	"M"
"9851"	"NLA06608-1210"	"1"	0	2007	8	15	18.4	6.9	9.2	13250	"E"
"9852"	"NLA06608-1210"	"1"	0.5	2007	8	15	18.4	6.7	9.2	13250	"E"
"9853"	"NLA06608-1210"	"1"	1	2007	8	15	18.4	6.7	9.2	13249	"E"
"9854"	"NLA06608-1210"	"1"	1.4	2007	8	15	18.4	6.9	9.2	13250	"E"
"9855"	"NLA06608-1210"	"1"	0	2012	6	13	16.7	8.9	8.565	4698	"E"
"9856"	"NLA06608-1210"	"1"	0.5	2012	6	13	16.7	8.9	8.6	4699	"E"
"9857"	"NLA06608-1210"	"1"	1	2012	6	13	16.6	8.9	8.6	4699	"E"
"9858"	"NLA06608-1210"	"1"	1.5	2012	6	13	16.6	8.8	8.6	4700	"E"
"9859"	"NLA06608-1217"	"1"	0	2007	7	24	25.1	5.3	8.8	67.1	"E"
"9860"	"NLA06608-1217"	"1"	0.5	2007	7	24	24.8	5.8	8.8	68.1	"E"
"9861"	"NLA06608-1219"	"1"	0	2007	8	20	16.5	8.1	9	1448	"E"
"9862"	"NLA06608-1219"	"1"	0.5	2007	8	20	16.5	8.1	9	1448	"E"
"9863"	"NLA06608-1219"	"1"	1	2007	8	20	16.5	8.1	9	1448	"E"
"9864"	"NLA06608-1219"	"1"	1.5	2007	8	20	16.5	8.1	9	1448	"E"
"9865"	"NLA06608-1219"	"1"	2	2007	8	20	16.6	8.1	9	1447	"E"
"9866"	"NLA06608-1219"	"1"	2.2	2007	8	20	16.6	8.1	9	1449	"E"
"9867"	"NLA06608-1220"	"1"	0	2007	7	11	28.8	5.7	6.8	NA	"E"
"9868"	"NLA06608-1220"	"1"	0.5	2007	7	11	28.9	5.5	6.8	NA	"E"
"9869"	"NLA06608-1220"	"1"	1	2007	7	11	28.6	5.4	6.8	NA	"E"
"9870"	"NLA06608-1220"	"1"	1.5	2007	7	11	28.9	5.5	6.7	NA	"E"
"9871"	"NLA06608-1220"	"1"	2	2007	7	11	28.8	5.1	6.7	NA	"E"
"9872"	"NLA06608-1222"	"1"	0	2007	7	31	27.5	8.71	8.34	132	"E"
"9873"	"NLA06608-1222"	"1"	0.5	2007	7	31	27.6	8.87	8.44	132	"E"
"9874"	"NLA06608-1222"	"1"	1	2007	7	31	27.6	8.86	8.46	132	"E"
"9875"	"NLA06608-1222"	"1"	1.5	2007	7	31	27.5	8.81	8.43	132	"E"
"9876"	"NLA06608-1222"	"1"	2	2007	7	31	27.5	8.79	8.36	131	"E"
"9877"	"NLA06608-1222"	"1"	2.5	2007	7	31	27	8.9	7.91	130	"E"
"9878"	"NLA06608-1222"	"1"	3	2007	7	31	26.5	9.38	8.4	128	"E"
"9879"	"NLA06608-1222"	"1"	3.5	2007	7	31	26.1	9.34	8.15	126	"E"
"9880"	"NLA06608-1222"	"1"	4.5	2007	7	31	24.9	8.11	6.91	122	"E"
"9881"	"NLA06608-1222"	"1"	5.5	2007	7	31	23.5	1.49	6.17	118	"E"
"9882"	"NLA06608-1222"	"1"	6.5	2007	7	31	19.6	0.15	6.33	131	"E"
"9883"	"NLA06608-1223"	"1"	0	2007	7	24	25	8.2	9.7	NA	"E"
"9884"	"NLA06608-1223"	"1"	0.5	2007	7	24	24.9	7.3	9.6	NA	"E"
"9885"	"NLA06608-1223"	"1"	1	2007	7	24	24.9	7.3	9.7	NA	"E"
"9886"	"NLA06608-1223"	"1"	1.5	2007	7	24	24.8	7.1	9.6	NA	"E"
"9887"	"NLA06608-1223"	"1"	0	2012	6	4	21.7	11.35	9.15	278	"E"
"9888"	"NLA06608-1223"	"1"	0.5	2012	6	4	21.2	10.9	9.1	274	"E"
"9889"	"NLA06608-1223"	"1"	1	2012	6	4	20	9.9	9.1	270	"E"
"9890"	"NLA06608-1223"	"1"	1.5	2012	6	4	19.3	7.3	9	266	"E"
"9891"	"NLA06608-1223"	"1"	2	2012	6	4	19.3	7.4	9	266	"E"
"9892"	"NLA06608-1223"	"1"	2.5	2012	6	4	19.3	7.8	9	266	"E"
"9893"	"NLA06608-1224"	"1"	0	2007	7	12	27.9	9.5	8.8	203	"E"
"9894"	"NLA06608-1224"	"1"	1	2007	7	12	27.8	9.4	8.7	203	"E"
"9895"	"NLA06608-1224"	"1"	2	2007	7	12	27.7	9	8.6	203	"E"
"9896"	"NLA06608-1224"	"1"	3	2007	7	12	27.5	6.7	8.4	208	"E"
"9897"	"NLA06608-1224"	"1"	4	2007	7	12	26.9	2.8	7.7	222	"E"
"9898"	"NLA06608-1224"	"1"	5	2007	7	12	26.6	0.7	7.5	228	"E"
"9899"	"NLA06608-1227"	"1"	0	2007	7	3	24.8	8.4	8.4	NA	"E"
"9900"	"NLA06608-1227"	"1"	1	2007	7	3	24.8	8.5	8.4	NA	"E"
"9901"	"NLA06608-1227"	"1"	2	2007	7	3	24.8	8.5	8.4	NA	"E"
"9902"	"NLA06608-1227"	"1"	3	2007	7	3	24.7	8.4	8.2	NA	"E"
"9903"	"NLA06608-1227"	"1"	4	2007	7	3	24.7	8.4	8.2	NA	"E"
"9904"	"NLA06608-1227"	"1"	5	2007	7	3	24.6	8.4	8.2	NA	"E"
"9905"	"NLA06608-1227"	"1"	6	2007	7	3	24.2	5.1	7.7	NA	"E"
"9906"	"NLA06608-1232"	"1"	0	2007	8	22	28.4	6.7	8.5	NA	"E"
"9907"	"NLA06608-1232"	"1"	1	2007	8	22	28.4	6.7	8.5	NA	"E"
"9908"	"NLA06608-1232"	"1"	2	2007	8	22	28.4	6.7	8.5	NA	"E"
"9909"	"NLA06608-1232"	"1"	3	2007	8	22	28.4	6.6	8.5	NA	"E"
"9910"	"NLA06608-1232"	"1"	3.5	2007	8	22	28.3	6.6	8.5	NA	"E"
"9911"	"NLA06608-1232"	"1"	4	2007	8	22	27.5	5.1	8.1	NA	"E"
"9912"	"NLA06608-1232"	"1"	4.5	2007	8	22	26.1	2.6	7.7	NA	"M"
"9913"	"NLA06608-1232"	"1"	5	2007	8	22	24.7	1.5	7.5	NA	"M"
"9914"	"NLA06608-1232"	"1"	6	2007	8	22	19.6	0.5	7.4	NA	"M"
"9915"	"NLA06608-1232"	"1"	7	2007	8	22	14.2	0.2	7.3	NA	"M"
"9916"	"NLA06608-1232"	"1"	7.5	2007	8	22	12.6	0.2	7.3	NA	"M"
"9917"	"NLA06608-1236"	"1"	0	2007	8	16	22.6	6.4	8.2	279.4	"E"
"9918"	"NLA06608-1236"	"1"	0.5	2007	8	16	22.5	6.3	8.2	278.8	"E"
"9919"	"NLA06608-1236"	"1"	1	2007	8	16	22.4	6.3	8.2	278.1	"E"
"9920"	"NLA06608-1236"	"1"	1.5	2007	8	16	22.1	6.1	8.1	277.1	"E"
"9921"	"NLA06608-1236"	"1"	1.6	2007	8	16	22	4.6	8	277.4	"E"
"9922"	"NLA06608-1238"	"1"	0	2007	8	16	23.5	8.36	7.13	52	"E"
"9923"	"NLA06608-1238"	"1"	0.5	2007	8	16	23.5	8.33	7.15	52	"E"
"9924"	"NLA06608-1238"	"1"	1	2007	8	16	23.5	8.31	7.16	52	"E"
"9925"	"NLA06608-1238"	"1"	1.5	2007	8	16	23.5	8.31	7.17	52	"E"
"9926"	"NLA06608-1238"	"1"	2	2007	8	16	23.4	8.29	7.17	52	"E"
"9927"	"NLA06608-1238"	"1"	2.5	2007	8	16	23.4	8.29	7.18	52	"E"
"9928"	"NLA06608-1238"	"1"	3	2007	8	16	23.4	8.3	7.19	52	"E"
"9929"	"NLA06608-1238"	"1"	3.5	2007	8	16	23.4	8.29	7.19	52	"E"
"9930"	"NLA06608-1238"	"1"	4	2007	8	16	23.3	8.29	7.18	52	"E"
"9931"	"NLA06608-1238"	"1"	4.5	2007	8	16	23.3	8.27	7.17	52	"E"
"9932"	"NLA06608-1238"	"1"	5	2007	8	16	23.3	8.24	7.14	52	"E"
"9933"	"NLA06608-1238"	"1"	5.5	2007	8	16	23.3	8.22	7.15	52	"E"
"9934"	"NLA06608-1238"	"1"	6	2007	8	16	23.2	8.92	7.12	51	"E"
"9935"	"NLA06608-1238"	"1"	6.5	2007	8	16	23.2	8.23	7.14	51	"E"
"9936"	"NLA06608-1238"	"1"	7	2007	8	16	23	8.18	7.08	51	"E"
"9937"	"NLA06608-1238"	"1"	7.5	2007	8	16	22.7	8.32	7.04	51	"E"
"9938"	"NLA06608-1238"	"1"	8	2007	8	16	21.4	8.71	6.92	49	"E"
"9939"	"NLA06608-1238"	"1"	8.5	2007	8	16	20	9.07	6.89	47	"E"
"9940"	"NLA06608-1238"	"1"	9	2007	8	16	17.8	9.46	6.71	45	"E"
"9941"	"NLA06608-1238"	"1"	9.5	2007	8	16	16.3	9.37	6.58	43	"E"
"9942"	"NLA06608-1238"	"1"	10	2007	8	16	15.4	8.77	6.45	42	"E"
"9943"	"NLA06608-1238"	"1"	10.5	2007	8	16	14.7	8.31	6.37	42	"E"
"9944"	"NLA06608-1238"	"1"	11	2007	8	16	13.9	7.65	6.27	41	"E"
"9945"	"NLA06608-1238"	"1"	11.5	2007	8	16	13.3	6.9	6.21	41	"E"
"9946"	"NLA06608-1238"	"1"	12	2007	8	16	12.9	6.43	6.17	40	"E"
"9947"	"NLA06608-1238"	"1"	12.5	2007	8	16	12.5	5.95	6.13	40	"E"
"9948"	"NLA06608-1238"	"1"	13	2007	8	16	12.1	5.41	6.09	39	"E"
"9949"	"NLA06608-1238"	"1"	13.5	2007	8	16	11.9	5.06	6.06	39	"E"
"9950"	"NLA06608-1238"	"1"	14	2007	8	16	11.7	4.58	6.04	39	"E"
"9951"	"NLA06608-1238"	"1"	15	2007	8	16	11.4	4.01	6	39	"E"
"9952"	"NLA06608-1238"	"1"	16	2007	8	16	11.1	3.35	5.97	39	"E"
"9953"	"NLA06608-1238"	"1"	17	2007	8	16	11	3.08	5.96	39	"E"
"9954"	"NLA06608-1238"	"1"	18	2007	8	16	11	2.69	5.94	39	"E"
"9955"	"NLA06608-1238"	"1"	0	2012	7	30	24.6333333333333	8.3	NA	NA	"E"
"9956"	"NLA06608-1238"	"1"	1	2012	7	30	24.2	8.6	NA	NA	"E"
"9957"	"NLA06608-1238"	"1"	2	2012	7	30	24	8.9	7.3	48	"E"
"9958"	"NLA06608-1238"	"1"	3	2012	7	30	23.9	8.9	7.3	48	"E"
"9959"	"NLA06608-1238"	"1"	4	2012	7	30	23.9	8.6	7.3	48	"E"
"9960"	"NLA06608-1238"	"1"	5	2012	7	30	23.9	8.7	7.3	48	"E"
"9961"	"NLA06608-1238"	"1"	6	2012	7	30	23.8	8.8	7.3	48	"E"
"9962"	"NLA06608-1238"	"1"	7	2012	7	30	23.6	8.8	7.2	48	"E"
"9963"	"NLA06608-1238"	"1"	8	2012	7	30	19.8	9.7	6.9	47	"M"
"9964"	"NLA06608-1238"	"1"	9	2012	7	30	16.2	9.1	6.6	48	"M"
"9965"	"NLA06608-1238"	"1"	10	2012	7	30	14.7	7.7	6.4	48	"M"
"9966"	"NLA06608-1238"	"1"	11	2012	7	30	13.7	7	6.3	48	"H"
"9967"	"NLA06608-1238"	"1"	12	2012	7	30	13	6.2	6.2	48	"H"
"9968"	"NLA06608-1238"	"1"	13	2012	7	30	12.6	5.6	6.2	48	"H"
"9969"	"NLA06608-1238"	"1"	14	2012	7	30	12.3	4.7	6.1	48	"H"
"9970"	"NLA06608-1238"	"1"	15	2012	7	30	12.1	4.4	6.1	48	"H"
"9971"	"NLA06608-1238"	"1"	16	2012	7	30	11.9	3.8	6.1	49	"H"
"9972"	"NLA06608-1238"	"1"	17	2012	7	30	11.9	2.7	6.1	49	"H"
"9973"	"NLA06608-1238"	"1"	17.5	2012	7	30	11.7	2.5	6.1	49	"H"
"9974"	"NLA06608-1239"	"1"	0	2007	7	24	27.7	13.2	9.2	368	"E"
"9975"	"NLA06608-1239"	"1"	0.5	2007	7	24	27.2	8.6	9.1	371	"E"
"9976"	"NLA06608-1239"	"1"	1	2007	7	24	25.6	4.2	8.7	382	"M"
"9977"	"NLA06608-1239"	"1"	1.5	2007	7	24	25.2	0.4	8.4	387	"M"
"9978"	"NLA06608-1239"	"1"	2	2007	7	24	24.7	0.2	9	390	"H"
"9979"	"NLA06608-1239"	"1"	2.5	2007	7	24	24.1	0.2	9.6	406	"H"
"9980"	"NLA06608-1239"	"1"	0	2012	8	15	22	6.9	9	366.5	"E"
"9981"	"NLA06608-1239"	"1"	1	2012	8	15	22	6.8	9	366	"E"
"9982"	"NLA06608-1239"	"1"	2	2012	8	15	21.9	6.2	9	366	"E"
"9983"	"NLA06608-1239"	"1"	2.6	2012	8	15	21.9	5.5	9	367	"E"
"9984"	"NLA06608-1240"	"1"	0.11	2007	7	18	28.69	7.66	7.73	237	"E"
"9985"	"NLA06608-1240"	"1"	0.13	2007	7	18	28.75	8.09	7.87	NA	"E"
"9986"	"NLA06608-1240"	"1"	0.51	2007	7	18	28.67	7.66	7.72	237.3	"E"
"9987"	"NLA06608-1240"	"1"	1.14	2007	7	18	28.58	7.62	7.72	237.4	"M"
"9988"	"NLA06608-1240"	"1"	1.97	2007	7	18	26.16	0.44	7.03	253.7	"M"
"9989"	"NLA06608-1240"	"1"	2.99	2007	7	18	24.8	0.24	7	296.1	"M"
"9990"	"NLA06608-1240"	"1"	4.02	2007	7	18	24.2	0.19	7.02	341.8	"H"
"9991"	"NLA06608-1240"	"1"	5.05	2007	7	18	23.53	0.15	7.01	320.5	"H"
"9992"	"NLA06608-1240"	"1"	6.05	2007	7	18	23.05	0.12	6.89	318.1	"H"
"9993"	"NLA06608-1240"	"1"	6.66	2007	7	18	22.42	0.12	6.88	365.1	"H"
"9994"	"NLA06608-1241"	"1"	0	2007	6	23	27.4	NA	7.9	86	"E"
"9995"	"NLA06608-1241"	"1"	1	2007	6	23	27.4	NA	7.9	86.1	"E"
"9996"	"NLA06608-1241"	"1"	2	2007	6	23	27.1	NA	7.8	85.5	"M"
"9997"	"NLA06608-1241"	"1"	3	2007	6	23	25.1	NA	6.8	81.3	"M"
"9998"	"NLA06608-1241"	"1"	4	2007	6	23	22.8	NA	6.7	90.4	"M"
"9999"	"NLA06608-1241"	"1"	5	2007	6	23	18.9	NA	6.7	96.2	"M"
"10000"	"NLA06608-1241"	"1"	6	2007	6	23	17.4	NA	6.8	103.9	"M"
"10001"	"NLA06608-1241"	"1"	7	2007	6	23	16.3	NA	6.8	107.9	"M"
"10002"	"NLA06608-1242"	"1"	0	2007	7	10	27.2	8.3	8.6	365	"E"
"10003"	"NLA06608-1242"	"1"	1	2007	7	10	27.1	8.4	8.6	365	"E"
"10004"	"NLA06608-1242"	"1"	2	2007	7	10	26.8	8.4	8.6	365	"E"
