"SITE_ID"	"VISIT_NO"	"DEPTH"	"YEAR"	"MONTH"	"DAY"	"TEMP_FIELD"	"DO_FIELD"	"PH_FIELD"	"COND_FIELD"	"LAYER"
"1467"	"NLA06608-0129"	"2"	17	2007	9	16	7.8	10.5	8.2	251	"E"
"1468"	"NLA06608-0129"	"2"	18	2007	9	16	7.3	9.9	8.2	252	"E"
"1469"	"NLA06608-0129"	"2"	19	2007	9	16	7.2	9.5	8.1	252	"E"
"1470"	"NLA06608-0129"	"2"	20	2007	9	16	7	8.9	8.1	253	"E"
"1471"	"NLA06608-0129"	"2"	21	2007	9	16	6.8	8.7	8	253	"E"
"1472"	"NLA06608-0129"	"2"	22	2007	9	16	6.6	8.3	8	253	"E"
"1473"	"NLA06608-0129"	"2"	23	2007	9	16	6.6	8	7.9	254	"E"
"1474"	"NLA06608-0129"	"2"	24	2007	9	16	6.6	8	7.9	254	"E"
"1475"	"NLA06608-0129"	"2"	25	2007	9	16	6.5	7.9	7.9	254	"E"
"1476"	"NLA06608-0129"	"2"	26	2007	9	16	6.5	5.1	7.9	254	"E"
"1477"	"NLA06608-0129"	"2"	27.5	2007	9	16	6.4	0.3	7.9	302	"E"
"1478"	"NLA06608-0130"	"1"	0	2007	8	13	26.9	9	8.5	175	"E"
"1479"	"NLA06608-0130"	"1"	1	2007	8	13	26.6	8.8	8.6	173.9	"E"
"1480"	"NLA06608-0130"	"1"	2	2007	8	13	25.7	2	7.4	182.8	"M"
"1481"	"NLA06608-0130"	"1"	3	2007	8	13	24.1	0.5	7.2	159.8	"M"
"1482"	"NLA06608-0130"	"1"	4	2007	8	13	23.2	0.6	7.1	149.8	"M"
"1483"	"NLA06608-0130"	"1"	5.6	2007	8	13	22.6	0.4	7	148.7	"M"
"1484"	"NLA06608-0130"	"1"	6	2007	8	13	21.6	0.3	7	153.6	"M"
"1485"	"NLA06608-0130"	"1"	7	2007	8	13	19.2	0.3	6.8	195.4	"M"
"1486"	"NLA06608-0130"	"1"	8	2007	8	13	15.2	0.3	6.8	182	"M"
"1487"	"NLA06608-0130"	"1"	9	2007	8	13	12.5	0.3	6.7	176.9	"M"
"1488"	"NLA06608-0130"	"1"	9.7	2007	8	13	11.5	0.3	6.7	169.4	"M"
"1489"	"NLA06608-0132"	"1"	0	2007	8	28	22.3	6.32	8.3	303.8	"E"
"1490"	"NLA06608-0132"	"1"	1	2007	8	28	21.4	6.31	8.3	291	"E"
"1491"	"NLA06608-0132"	"1"	2	2007	8	28	21.2	6.22	8.4	288.7	"E"
"1492"	"NLA06608-0132"	"1"	3	2007	8	28	21.1	5.91	8.3	287.1	"E"
"1493"	"NLA06608-0132"	"1"	4	2007	8	28	20.7	5.33	8.3	283.4	"E"
"1494"	"NLA06608-0132"	"1"	5	2007	8	28	20.5	3.84	8.1	282.9	"E"
"1495"	"NLA06608-0132"	"1"	5.5	2007	8	28	20.3	0.8	7.9	282.4	"E"
"1496"	"NLA06608-0134"	"1"	0	2007	7	24	23	8.2	7.5	67	"E"
"1497"	"NLA06608-0134"	"1"	1	2007	7	24	23	8.2	7.5	67	"E"
"1498"	"NLA06608-0134"	"1"	2	2007	7	24	23	8.2	7.5	66	"E"
"1499"	"NLA06608-0134"	"1"	3	2007	7	24	23	8.2	7.5	66	"E"
"1500"	"NLA06608-0134"	"1"	4	2007	7	24	23	8.2	7.5	66	"E"
"1501"	"NLA06608-0134"	"1"	5	2007	7	24	23	8.2	7.5	66	"E"
"1502"	"NLA06608-0134"	"1"	6	2007	7	24	23	8.2	7.5	66	"E"
"1503"	"NLA06608-0134"	"1"	7	2007	7	24	23	8.2	7.5	66	"E"
"1504"	"NLA06608-0134"	"1"	8	2007	7	24	22.5	8.9	7.4	66	"M"
"1505"	"NLA06608-0134"	"1"	9	2007	7	24	16.8	12.3	7.7	64	"M"
"1506"	"NLA06608-0134"	"1"	10	2007	7	24	11.7	14.1	9	66	"M"
"1507"	"NLA06608-0134"	"1"	11	2007	7	24	7.66	7.6	7.4	68	"M"
"1508"	"NLA06608-0134"	"1"	12	2007	7	24	7.3	5.7	6.6	68	"H"
"1509"	"NLA06608-0134"	"1"	13	2007	7	24	7	4.7	6.4	69	"H"
"1510"	"NLA06608-0134"	"1"	14	2007	7	24	6.8	3.6	6.4	70	"H"
"1511"	"NLA06608-0134"	"1"	15	2007	7	24	6.5	2.6	6.3	72	"H"
"1512"	"NLA06608-0134"	"1"	16	2007	7	24	6.3	1.5	6.3	74	"H"
"1513"	"NLA06608-0134"	"1"	17	2007	7	24	6.2	0.2	6.4	80	"H"
"1514"	"NLA06608-0134"	"1"	18	2007	7	24	6.1	0.1	6.7	92	"H"
"1515"	"NLA06608-0134"	"1"	19	2007	7	24	6	0.1	6.8	103	"H"
"1516"	"NLA06608-0134"	"1"	19.5	2007	7	24	6	0.1	6.9	116	"H"
"1517"	"NLA06608-0137"	"1"	0	2007	9	17	15.5	9	8.2	NA	"E"
"1518"	"NLA06608-0137"	"1"	1	2007	9	17	15.5	8.7	8.1	NA	"E"
"1519"	"NLA06608-0137"	"1"	2	2007	9	17	15.5	8.7	8.1	NA	"E"
"1520"	"NLA06608-0137"	"1"	3	2007	9	17	15.5	8.7	8	NA	"E"
"1521"	"NLA06608-0137"	"1"	4	2007	9	17	15.5	8.7	8	NA	"E"
"1522"	"NLA06608-0137"	"1"	5	2007	9	17	15.5	8.7	8	NA	"E"
"1523"	"NLA06608-0137"	"1"	6	2007	9	17	15.5	8.7	8	NA	"E"
"1524"	"NLA06608-0137"	"1"	7	2007	9	17	15.4	8.7	8	NA	"E"
"1525"	"NLA06608-0137"	"1"	8	2007	9	17	15.4	8.7	8	NA	"E"
"1526"	"NLA06608-0137"	"1"	9	2007	9	17	15.4	8.7	8	NA	"E"
"1527"	"NLA06608-0137"	"1"	10	2007	9	17	15.4	8.6	8	NA	"E"
"1528"	"NLA06608-0137"	"1"	11	2007	9	17	15.3	8.6	8	NA	"E"
"1529"	"NLA06608-0137"	"1"	12	2007	9	17	15.1	8.5	7.8	NA	"E"
"1530"	"NLA06608-0137"	"1"	13	2007	9	17	15	8.4	7.7	NA	"E"
"1531"	"NLA06608-0137"	"1"	14	2007	9	17	14.9	8.3	7.7	NA	"M"
"1532"	"NLA06608-0137"	"1"	15	2007	9	17	13.4	7.2	7.3	NA	"M"
"1533"	"NLA06608-0137"	"1"	16	2007	9	17	11.9	6.4	7.1	NA	"M"
"1534"	"NLA06608-0137"	"1"	17	2007	9	17	10.2	5.5	7	NA	"M"
"1535"	"NLA06608-0137"	"1"	18	2007	9	17	9.6	4.4	6.9	NA	"M"
"1536"	"NLA06608-0137"	"1"	19	2007	9	17	9	3.6	6.9	NA	"H"
"1537"	"NLA06608-0137"	"1"	20	2007	9	17	8.4	2.8	6.8	NA	"H"
"1538"	"NLA06608-0137"	"1"	22	2007	9	17	7.9	0.9	6.8	NA	"H"
"1539"	"NLA06608-0137"	"1"	24	2007	9	17	7.7	0.2	6.7	NA	"H"
"1540"	"NLA06608-0137"	"1"	26	2007	9	17	7.5	0.1	6.7	NA	"H"
"1541"	"NLA06608-0137"	"1"	28	2007	9	17	7.4	0.1	6.8	NA	"H"
"1542"	"NLA06608-0137"	"1"	30	2007	9	17	7.4	0.1	6.8	NA	"H"
"1543"	"NLA06608-0137"	"1"	32	2007	9	17	7.4	0.1	6.9	NA	"H"
"1544"	"NLA06608-0137"	"1"	33	2007	9	17	7.3	0.1	6.9	NA	"H"
"1545"	"NLA06608-0139"	"1"	0	2007	7	11	27.1	7.1	8	NA	"E"
"1546"	"NLA06608-0139"	"1"	1	2007	7	11	27.1	7.2	8.1	NA	"E"
"1547"	"NLA06608-0139"	"1"	2	2007	7	11	27.1	7.1	8.2	NA	"E"
"1548"	"NLA06608-0139"	"1"	3	2007	7	11	26.9	6.9	8.1	NA	"M"
"1549"	"NLA06608-0139"	"1"	4	2007	7	11	25	0.9	7.6	NA	"M"
"1550"	"NLA06608-0139"	"1"	5	2007	7	11	17.5	0.2	7.4	NA	"M"
"1551"	"NLA06608-0139"	"1"	6	2007	7	11	11.4	0.1	7.5	NA	"M"
"1552"	"NLA06608-0139"	"1"	7	2007	7	11	8.9	0.1	7.5	NA	"M"
"1553"	"NLA06608-0139"	"1"	7.4	2007	7	11	8.2	0.1	7.3	NA	"H"
"1554"	"NLA06608-0140"	"1"	0	2007	6	20	26.3	8.49	8.72	247	"E"
"1555"	"NLA06608-0140"	"1"	0.5	2007	6	20	26.2	8.02	8.82	246	"E"
"1556"	"NLA06608-0140"	"1"	1	2007	6	20	25.8	7.18	8.8	247	"E"
"1557"	"NLA06608-0140"	"1"	1.5	2007	6	20	25.4	6.26	8.7	249	"E"
"1558"	"NLA06608-0141"	"1"	0	2007	8	23	21.3	7.5	8	210	"E"
"1559"	"NLA06608-0141"	"1"	0.5	2007	8	23	21.3	7.5	7.9	210	"E"
"1560"	"NLA06608-0141"	"1"	1	2007	8	23	21.3	7.4	7.9	210	"E"
"1561"	"NLA06608-0141"	"1"	1.1	2007	8	23	21.3	7.4	7.8	210	"E"
"1562"	"NLA06608-0142"	"1"	0	2007	8	13	24.8	7.8	7.7	99.7	"E"
"1563"	"NLA06608-0142"	"1"	1	2007	8	13	24.7	7.7	7.7	99.6	"E"
"1564"	"NLA06608-0142"	"1"	2	2007	8	13	24.6	7.7	7.8	99.7	"E"
"1565"	"NLA06608-0142"	"1"	3	2007	8	13	24.2	7.8	7.8	99.4	"E"
"1566"	"NLA06608-0142"	"1"	4	2007	8	13	24.1	7.7	7.8	99.3	"E"
"1567"	"NLA06608-0142"	"1"	5	2007	8	13	24	7.7	7.8	99.5	"E"
"1568"	"NLA06608-0142"	"1"	6	2007	8	13	23.9	7.6	7.7	99.3	"E"
"1569"	"NLA06608-0142"	"1"	7	2007	8	13	20.5	4.9	6.8	97.6	"E"
"1570"	"NLA06608-0142"	"1"	8	2007	8	13	18.5	2.8	6.5	97.6	"E"
"1571"	"NLA06608-0142"	"1"	9	2007	8	13	14.7	0.5	6.4	97.4	"E"
"1572"	"NLA06608-0142"	"1"	10	2007	8	13	11.5	0.3	6.4	102	"E"
"1573"	"NLA06608-0142"	"1"	11	2007	8	13	10.5	0.2	6.6	112.1	"E"
"1574"	"NLA06608-0142"	"1"	12	2007	8	13	10.2	0.2	6.6	116.5	"E"
"1575"	"NLA06608-0142"	"1"	13	2007	8	13	10.1	0.2	6.7	117.3	"E"
"1576"	"NLA06608-0142"	"1"	14	2007	8	13	10	0.1	6.7	118.5	"E"
"1577"	"NLA06608-0142"	"1"	15	2007	8	13	9.9	0.2	6.7	121.4	"E"
"1578"	"NLA06608-0142"	"1"	16	2007	8	13	9.8	0.2	6.8	123.9	"E"
"1579"	"NLA06608-0144"	"1"	0	2007	8	2	28.5	6.5	8.4	395	"E"
"1580"	"NLA06608-0144"	"1"	1	2007	8	2	28.5	6.5	8.4	398	"E"
"1581"	"NLA06608-0144"	"1"	2	2007	8	2	28.6	6.3	8.4	398	"E"
"1582"	"NLA06608-0144"	"1"	3	2007	8	2	28.2	3.2	8.1	402	"E"
"1583"	"NLA06608-0144"	"1"	4	2007	8	2	27.7	1.8	7.9	403	"E"
"1584"	"NLA06608-0144"	"1"	5	2007	8	2	27.5	0.6	7.8	402	"E"
"1585"	"NLA06608-0144"	"1"	6	2007	8	2	27.3	0.3	7.7	402	"E"
"1586"	"NLA06608-0144"	"1"	7	2007	8	2	27.1	0.2	7.7	400	"E"
"1587"	"NLA06608-0144"	"1"	8	2007	8	2	25.5	0.2	7.6	394	"M"
"1588"	"NLA06608-0144"	"1"	9	2007	8	2	24.3	0.2	7.5	393	"M"
"1589"	"NLA06608-0144"	"1"	10	2007	8	2	23.8	0.4	7.4	392	"M"
"1590"	"NLA06608-0144"	"1"	11	2007	8	2	23.6	0.2	7.3	395	"H"
"1591"	"NLA06608-0144"	"1"	11.5	2007	8	2	23.3	0.3	7.2	398	"H"
"1592"	"NLA06608-0144"	"2"	0	2007	9	13	25.8	4.5	7.9	426.8	"E"
"1593"	"NLA06608-0144"	"2"	1	2007	9	13	25.8	4.5	7.8	421.9	"E"
"1594"	"NLA06608-0144"	"2"	2	2007	9	13	25.8	4.4	7.9	426.6	"E"
"1595"	"NLA06608-0144"	"2"	3	2007	9	13	25.8	4.4	7.9	426.6	"E"
"1596"	"NLA06608-0144"	"2"	4	2007	9	13	25.8	4.4	7.9	426.6	"E"
"1597"	"NLA06608-0144"	"2"	5	2007	9	13	25.8	4.3	7.9	426.5	"E"
"1598"	"NLA06608-0144"	"2"	6	2007	9	13	25.8	4.3	7.8	426.5	"E"
"1599"	"NLA06608-0144"	"2"	7	2007	9	13	25.8	4.2	7.9	426.4	"E"
"1600"	"NLA06608-0144"	"2"	8	2007	9	13	25.6	4.2	7.9	427.5	"E"
"1601"	"NLA06608-0144"	"2"	9	2007	9	13	25.6	4.3	7.9	427.8	"E"
"1602"	"NLA06608-0144"	"2"	10	2007	9	13	25.6	3.6	7.9	429.8	"E"
"1603"	"NLA06608-0144"	"2"	11	2007	9	13	25.6	3.3	7.9	430.7	"E"
"1604"	"NLA06608-0144"	"2"	11.8	2007	9	13	25.5	3.2	7.8	430.4	"E"
"1605"	"NLA06608-0148"	"1"	0	2007	7	26	25.9	7.4	8.1	NA	"E"
"1606"	"NLA06608-0148"	"1"	1	2007	7	26	25.9	7	8.2	NA	"E"
"1607"	"NLA06608-0148"	"1"	2	2007	7	26	25.9	7.4	8.2	NA	"E"
"1608"	"NLA06608-0148"	"1"	3	2007	7	26	25.7	7.4	8.1	NA	"M"
"1609"	"NLA06608-0148"	"1"	4	2007	7	26	24.6	5.8	7.6	NA	"M"
"1610"	"NLA06608-0148"	"1"	5	2007	7	26	19.5	0.8	7.2	NA	"M"
"1611"	"NLA06608-0148"	"1"	6	2007	7	26	13.8	0.1	7.1	NA	"M"
"1612"	"NLA06608-0148"	"1"	6.5	2007	7	26	12.1	0.2	7.2	NA	"M"
"1613"	"NLA06608-0149"	"1"	0	2007	7	18	24	8	7.9	112	"E"
"1614"	"NLA06608-0149"	"1"	1	2007	7	18	23.8	8.1	7.9	112	"E"
"1615"	"NLA06608-0149"	"1"	2	2007	7	18	23.7	7.9	7.9	112	"E"
"1616"	"NLA06608-0149"	"1"	3	2007	7	18	23.6	7.9	7.9	112	"E"
"1617"	"NLA06608-0149"	"1"	4	2007	7	18	21.7	7.3	7.5	111	"M"
"1618"	"NLA06608-0149"	"1"	5	2007	7	18	13.2	3.7	6.8	110	"M"
"1619"	"NLA06608-0149"	"1"	6	2007	7	18	9.3	0.2	6.7	120	"H"
"1620"	"NLA06608-0149"	"1"	7	2007	7	18	7	0.1	6.7	120	"H"
"1621"	"NLA06608-0149"	"1"	8	2007	7	18	6	0	6.7	131	"H"
"1622"	"NLA06608-0149"	"1"	9	2007	7	18	5.8	0	6.6	153	"H"
"1623"	"NLA06608-0149"	"1"	10	2007	7	18	5.7	0	6.7	156	"H"
"1624"	"NLA06608-0150"	"1"	0	2007	8	2	27.1	10.08	9.37	109	"E"
"1625"	"NLA06608-0150"	"1"	0.5	2007	8	2	27.1	9.68	9.34	109	"E"
"1626"	"NLA06608-0150"	"1"	1	2007	8	2	27.1	9.55	9.34	109	"E"
"1627"	"NLA06608-0150"	"1"	1.5	2007	8	2	27	9.52	9.36	109	"E"
"1628"	"NLA06608-0150"	"1"	2	2007	8	2	27	9.53	9.35	108	"E"
"1629"	"NLA06608-0150"	"1"	2.5	2007	8	2	26.9	9.55	9.36	108	"E"
"1630"	"NLA06608-0150"	"1"	3	2007	8	2	26.6	9.77	9.38	108	"E"
"1631"	"NLA06608-0150"	"1"	3.5	2007	8	2	25.9	9.69	9.38	106	"E"
"1632"	"NLA06608-0150"	"1"	4	2007	8	2	24.4	11.26	9.4	102	"E"
"1633"	"NLA06608-0150"	"1"	4.5	2007	8	2	23.4	9.98	9.09	99	"E"
"1634"	"NLA06608-0150"	"1"	5	2007	8	2	22.4	7.68	8.1	97	"E"
"1635"	"NLA06608-0150"	"1"	5.5	2007	8	2	21.4	4.18	7.36	95	"E"
"1636"	"NLA06608-0150"	"1"	6	2007	8	2	20.3	1.39	7.16	95	"E"
"1637"	"NLA06608-0150"	"1"	6.5	2007	8	2	19.8	0.11	7.15	98	"E"
"1638"	"NLA06608-0150"	"1"	7.5	2007	8	2	19.4	0.09	7.15	99	"E"
"1639"	"NLA06608-0150"	"1"	8.5	2007	8	2	18.8	0.08	7.16	103	"E"
"1640"	"NLA06608-0150"	"1"	9.5	2007	8	2	17.8	0.07	7.21	110	"E"
"1641"	"NLA06608-0150"	"1"	10.5	2007	8	2	15.2	0.07	7.23	99	"E"
"1642"	"NLA06608-0150"	"1"	11.5	2007	8	2	13.58	0.07	7.23	94	"E"
"1643"	"NLA06608-0150"	"1"	12.5	2007	8	2	12.75	0.07	7.25	91	"E"
"1644"	"NLA06608-0150"	"1"	13.5	2007	8	2	11.7	0.07	7.3	90	"E"
"1645"	"NLA06608-0150"	"1"	14.5	2007	8	2	10.76	0.06	7.3	98	"E"
"1646"	"NLA06608-0150"	"1"	15.5	2007	8	2	10.7	0.06	7.3	99	"E"
"1647"	"NLA06608-0150"	"1"	16.5	2007	8	2	10.6	0.06	7.3	103	"E"
"1648"	"NLA06608-0153"	"1"	0	2007	8	30	28.6	6.4	7.4	91	"E"
"1649"	"NLA06608-0153"	"1"	0.5	2007	8	30	28.6	6.5	7.4	90	"E"
"1650"	"NLA06608-0153"	"1"	1	2007	8	30	28.3	6.2	7.4	90	"E"
"1651"	"NLA06608-0153"	"1"	1.5	2007	8	30	28.1	6	7.3	91	"E"
"1652"	"NLA06608-0153"	"1"	2	2007	8	30	27.3	0.5	6.7	103	"M"
"1653"	"NLA06608-0153"	"1"	2.5	2007	8	30	25.3	0.9	6.9	118	"M"
"1654"	"NLA06608-0155"	"1"	0	2007	7	31	27.5	12	8.4	923	"E"
"1655"	"NLA06608-0155"	"1"	1	2007	7	31	27.1	11.9	8.4	924	"E"
"1656"	"NLA06608-0155"	"1"	2	2007	7	31	25.7	6.6	8.2	930	"E"
"1657"	"NLA06608-0155"	"1"	3	2007	7	31	24.9	2.1	7.9	942	"E"
"1658"	"NLA06608-0155"	"1"	4	2007	7	31	24.3	1.4	8.1	947	"E"
"1659"	"NLA06608-0155"	"1"	5	2007	7	31	22.9	0.9	8.9	975	"E"
"1660"	"NLA06608-0155"	"1"	6	2007	7	31	21.4	0.5	9.5	1007	"E"
"1661"	"NLA06608-0155"	"1"	7	2007	7	31	18	0.4	9.7	1096	"E"
"1662"	"NLA06608-0155"	"1"	8	2007	7	31	16.9	0.2	9.8	1124	"E"
"1663"	"NLA06608-0158"	"1"	0	2007	9	5	23.01	8.58	8.55	66.1	"E"
"1664"	"NLA06608-0158"	"1"	0.95	2007	9	5	22.99	8.54	8.47	66.5	"E"
"1665"	"NLA06608-0158"	"1"	1.86	2007	9	5	22.95	8.47	8.46	66.5	"E"
"1666"	"NLA06608-0158"	"1"	2.77	2007	9	5	22.88	8.44	8.42	66.6	"E"
"1667"	"NLA06608-0158"	"1"	3.69	2007	9	5	22.78	8.27	8.33	66.4	"E"
"1668"	"NLA06608-0158"	"1"	4.6	2007	9	5	22.53	7.23	7.95	66.4	"M"
"1669"	"NLA06608-0158"	"1"	5.52	2007	9	5	21.7	3.67	7.52	67.3	"M"
"1670"	"NLA06608-0158"	"1"	6.74	2007	9	5	21.67	3.02	7.39	68.9	"H"
"1671"	"NLA06608-0158"	"1"	7.65	2007	9	5	21.61	2.58	7.36	69.4	"H"
"1672"	"NLA06608-0158"	"1"	8.08	2007	9	5	21.63	2.54	7.36	69.6	"H"
"1673"	"NLA06608-0161"	"1"	0	2007	8	15	31.6	7.3	8.6	775	"E"
"1674"	"NLA06608-0161"	"1"	1	2007	8	15	31.5	7.2	8.6	775	"E"
"1675"	"NLA06608-0161"	"1"	2	2007	8	15	31.3	6.2	8.4	776	"E"
"1676"	"NLA06608-0161"	"1"	3	2007	8	15	31.1	6	8.3	776	"E"
"1677"	"NLA06608-0161"	"1"	3.3	2007	8	15	31.1	5.8	8.3	776	"E"
"1678"	"NLA06608-0162"	"1"	0	2007	8	28	24.6	8.2	6.9	47.6	"E"
"1679"	"NLA06608-0162"	"1"	1	2007	8	28	23.5	8.1	6.3	46.4	"E"
"1680"	"NLA06608-0162"	"1"	2	2007	8	28	23.1	7.8	5.8	46	"E"
"1681"	"NLA06608-0167"	"1"	0	2007	7	23	25.9	7.8	9.8	1386	"E"
"1682"	"NLA06608-0167"	"1"	0.5	2007	7	23	24.6	3.6	9.6	1381	"E"
"1683"	"NLA06608-0167"	"2"	0	2007	8	29	20.8	1.2	8.3	1424	"E"
"1684"	"NLA06608-0167"	"2"	0.5	2007	8	29	20.9	0.9	8.4	1421	"E"
"1685"	"NLA06608-0168"	"1"	0	2007	6	13	23.7	7.9	7.6	178	"E"
"1686"	"NLA06608-0168"	"1"	1	2007	6	13	23.5	7.6	7.6	179	"M"
"1687"	"NLA06608-0168"	"1"	2	2007	6	13	21.7	3.3	7.4	116	"M"
"1688"	"NLA06608-0168"	"1"	3	2007	6	13	21.6	2	7.1	115	"H"
"1689"	"NLA06608-0168"	"1"	3.3	2007	6	13	21.6	2	6.9	116	"H"
"1690"	"NLA06608-0168"	"1"	3.8	2007	6	13	21.6	0.1	7.1	118	"H"
"1691"	"NLA06608-0169"	"1"	0	2007	7	5	20.17	10.16	9.03	179.2	"E"
"1692"	"NLA06608-0169"	"1"	1	2007	7	5	20.09	10.39	8.99	179.1	"E"
"1693"	"NLA06608-0169"	"1"	2	2007	7	5	20.05	10.35	8.96	179	"E"
"1694"	"NLA06608-0169"	"1"	3	2007	7	5	19.67	10.55	8.95	178.8	"M"
"1695"	"NLA06608-0169"	"1"	4.2	2007	7	5	17	10.63	8.81	178.7	"M"
"1696"	"NLA06608-0169"	"1"	5	2007	7	5	16.3	9.75	8.65	179	"M"
"1697"	"NLA06608-0169"	"1"	6	2007	7	5	14.73	8.93	8.36	180	"H"
"1698"	"NLA06608-0169"	"1"	7	2007	7	5	13.71	7.3	8.07	180.5	"H"
"1699"	"NLA06608-0169"	"1"	8	2007	7	5	12.76	5.68	7.83	181.4	"H"
"1700"	"NLA06608-0169"	"1"	8.9	2007	7	5	12.28	4.58	7.73	182.8	"H"
"1701"	"NLA06608-0169"	"1"	10	2007	7	5	11.92	3.06	7.67	182.9	"H"
"1702"	"NLA06608-0169"	"1"	11	2007	7	5	11.79	2.53	7.64	183	"H"
"1703"	"NLA06608-0169"	"2"	0	2007	9	13	15.19	11.38	8.83	197.9	"E"
"1704"	"NLA06608-0169"	"2"	1	2007	9	13	15.18	11.36	8.76	197.9	"E"
"1705"	"NLA06608-0169"	"2"	2	2007	9	13	15.14	11.32	8.75	197.6	"E"
"1706"	"NLA06608-0169"	"2"	3	2007	9	13	15.03	11.15	8.75	197.9	"E"
"1707"	"NLA06608-0169"	"2"	4	2007	9	13	14.93	11	8.73	197.4	"E"
"1708"	"NLA06608-0169"	"2"	5	2007	9	13	14.81	10.63	8.76	197.4	"E"
"1709"	"NLA06608-0170"	"1"	0	2007	9	21	20	8.9	7.2	185	"E"
"1710"	"NLA06608-0170"	"1"	1	2007	9	21	20	9	7.6	185	"E"
"1711"	"NLA06608-0170"	"1"	2	2007	9	21	20	9.1	8	185	"E"
"1712"	"NLA06608-0170"	"1"	3	2007	9	21	19.6	8.7	8.1	186	"E"
"1713"	"NLA06608-0173"	"1"	0	2007	7	11	28.9	7.7	8.1	3967.5	"E"
"1714"	"NLA06608-0173"	"1"	1	2007	7	11	28.5	5.5	7.9	3922.4	"E"
"1715"	"NLA06608-0173"	"1"	2	2007	7	11	27.1	1.2	7	3807.1	"E"
"1716"	"NLA06608-0174"	"1"	0	2007	7	25	25.9	8.9	9.22	653	"E"
"1717"	"NLA06608-0174"	"1"	1	2007	7	25	25.8	8.8	9.24	654	"E"
"1718"	"NLA06608-0174"	"1"	2	2007	7	25	25.7	8.8	9.24	654	"E"
"1719"	"NLA06608-0174"	"1"	3	2007	7	25	25.6	8.8	9.23	653	"E"
"1720"	"NLA06608-0174"	"1"	4	2007	7	25	24	7.6	9.17	653	"M"
"1721"	"NLA06608-0174"	"1"	5	2007	7	25	23.2	4.7	9.05	659	"M"
"1722"	"NLA06608-0174"	"1"	6	2007	7	25	22.4	2.3	8.93	659	"M"
"1723"	"NLA06608-0174"	"1"	7	2007	7	25	17.2	1.2	8.66	659	"M"
"1724"	"NLA06608-0174"	"2"	0	2007	8	28	21.3	8.3	8.7	621	"E"
"1725"	"NLA06608-0174"	"2"	1	2007	8	28	21.3	8.2	8.5	622	"E"
"1726"	"NLA06608-0174"	"2"	2	2007	8	28	21.3	8.2	8.3	622	"E"
"1727"	"NLA06608-0174"	"2"	3	2007	8	28	21.3	8.2	8.1	622	"E"
"1728"	"NLA06608-0174"	"2"	4	2007	8	28	21.3	8.1	7.8	621	"E"
"1729"	"NLA06608-0174"	"2"	5	2007	8	28	21.2	8.1	7.7	622	"E"
"1730"	"NLA06608-0174"	"2"	6	2007	8	28	21	7.7	7.6	623	"E"
"1731"	"NLA06608-0174"	"2"	7	2007	8	28	20.2	6.4	7.5	624	"M"
"1732"	"NLA06608-0174"	"2"	8	2007	8	28	16.7	0.6	7.5	653	"M"
"1733"	"NLA06608-0174"	"2"	9	2007	8	28	12.2	0.2	7.5	667	"M"
"1734"	"NLA06608-0174"	"2"	10	2007	8	28	9.1	0.2	6.1	684	"M"
"1735"	"NLA06608-0174"	"2"	11	2007	8	28	7.1	0.2	6.1	705	"M"
"1736"	"NLA06608-0174"	"2"	12	2007	8	28	6.1	0.2	7.8	732	"M"
"1737"	"NLA06608-0174"	"2"	13	2007	8	28	5.6	0.2	7.7	746	"H"
"1738"	"NLA06608-0175"	"1"	0	2007	8	30	26.6	7.5	8.6	374.7	"E"
"1739"	"NLA06608-0175"	"1"	1	2007	8	30	26.5	6.8	8.5	375	"E"
"1740"	"NLA06608-0175"	"1"	2	2007	8	30	26.3	5	8.3	376.5	"E"
"1741"	"NLA06608-0175"	"1"	3	2007	8	30	25.5	0.5	7.7	371	"E"
"1742"	"NLA06608-0175"	"1"	4	2007	8	30	24.8	0.1	7.6	367.4	"E"
"1743"	"NLA06608-0175"	"1"	5	2007	8	30	22.2	0.1	7.4	357.5	"E"
"1744"	"NLA06608-0175"	"1"	6	2007	8	30	16.9	0	7.3	329.5	"E"
"1745"	"NLA06608-0176"	"1"	0	2007	9	7	27.8	4.6	7.7	NA	"E"
"1746"	"NLA06608-0176"	"1"	0.5	2007	9	7	27.8	4.2	7.7	NA	"E"
"1747"	"NLA06608-0176"	"1"	1	2007	9	7	27.7	4.1	7.7	NA	"E"
"1748"	"NLA06608-0176"	"1"	1.5	2007	9	7	27.6	3.8	7.7	NA	"E"
"1749"	"NLA06608-0176"	"1"	2	2007	9	7	27.5	3.1	7.6	NA	"E"
"1750"	"NLA06608-0177"	"1"	0.5	2007	8	22	20.5	8.7	8.1	54.3	"E"
"1751"	"NLA06608-0177"	"1"	1	2007	8	22	20.5	8.6	8.1	54.5	"E"
"1752"	"NLA06608-0177"	"1"	2	2007	8	22	20.1	8.6	8.1	54.3	"E"
"1753"	"NLA06608-0177"	"1"	3	2007	8	22	19.9	8.6	8	54.4	"E"
"1754"	"NLA06608-0177"	"1"	4	2007	8	22	19.8	8.5	7.9	54.3	"E"
"1755"	"NLA06608-0177"	"1"	5	2007	8	22	17.8	9.6	7.8	51.4	"E"
"1756"	"NLA06608-0177"	"1"	6	2007	8	22	13.3	11.3	7.7	44.9	"E"
"1757"	"NLA06608-0177"	"1"	7	2007	8	22	10.1	12.4	7.9	44.7	"E"
