"SITE_ID"	"VISIT_NO"	"DEPTH"	"YEAR"	"MONTH"	"DAY"	"TEMP_FIELD"	"DO_FIELD"	"PH_FIELD"	"COND_FIELD"	"LAYER"
"201"	"NLA06608-0024"	"2"	9	2007	8	14	24.8	0.1	6.6	186.1	"M"
"202"	"NLA06608-0024"	"2"	10	2007	8	14	24.5	0.1	6.6	191.1	"M"
"203"	"NLA06608-0031"	"1"	0	2007	6	13	25.3	8.4	7.7	302	"E"
"204"	"NLA06608-0031"	"1"	1	2007	6	13	24.5	8.6	7.6	296.7	"M"
"205"	"NLA06608-0031"	"1"	2	2007	6	13	22.8	4.9	7.2	380.6	"M"
"206"	"NLA06608-0031"	"1"	3	2007	6	13	18.4	2.2	6.7	256.4	"M"
"207"	"NLA06608-0031"	"1"	4	2007	6	13	11.7	1	6.6	212.2	"M"
"208"	"NLA06608-0031"	"1"	4.5	2007	6	13	11	0.5	6.5	207.6	"H"
"209"	"NLA06608-0031"	"2"	0	2007	9	5	26.4	5.3	7.3	NA	"E"
"210"	"NLA06608-0031"	"2"	1	2007	9	5	25.4	5.1	7.4	NA	"E"
"211"	"NLA06608-0031"	"2"	2	2007	9	5	25.2	4.7	7.4	NA	"E"
"212"	"NLA06608-0031"	"2"	3	2007	9	5	24	1.7	7.1	NA	"E"
"213"	"NLA06608-0031"	"2"	4	2007	9	5	21.1	0.2	6.8	NA	"M"
"214"	"NLA06608-0031"	"2"	4.3	2007	9	5	17.5	0.1	6.7	NA	"M"
"215"	"NLA06608-0033"	"1"	0	2007	7	17	21.5	1.8	6.7	101.3	"M"
"216"	"NLA06608-0033"	"1"	0.5	2007	7	17	20.4	0.3	6.6	101.3	"M"
"217"	"NLA06608-0033"	"1"	0.9	2007	7	17	19.4	0.2	6.5	127.3	"M"
"218"	"NLA06608-0033"	"2"	0	2007	8	28	15.7	2	6.8	94.9	"M"
"219"	"NLA06608-0033"	"2"	0.5	2007	8	28	14.3	2.3	6.8	94	"M"
"220"	"NLA06608-0033"	"2"	1	2007	8	28	14	1.7	6.8	93.5	"H"
"221"	"NLA06608-0033"	"2"	1.3	2007	8	28	13.9	1.5	6.7	96.5	"H"
"222"	"NLA06608-0036"	"1"	0	2007	7	12	30.5	8.3	8.2	136	"E"
"223"	"NLA06608-0036"	"1"	1	2007	7	12	30	8.4	8.3	136	"E"
"224"	"NLA06608-0036"	"1"	2	2007	7	12	29.6	8.3	8.3	135	"M"
"225"	"NLA06608-0036"	"1"	3	2007	7	12	27.7	4.4	7.6	154	"M"
"226"	"NLA06608-0036"	"1"	4	2007	7	12	23.4	1.3	7.1	165	"M"
"227"	"NLA06608-0036"	"1"	4.5	2007	7	12	20.1	0.4	7.8	196	"M"
"228"	"NLA06608-0036"	"2"	0	2007	7	16	31	8.2	8.1	133	"E"
"229"	"NLA06608-0036"	"2"	1	2007	7	16	30.2	8.4	8.1	133	"E"
"230"	"NLA06608-0036"	"2"	2	2007	7	16	29.9	7.8	8.2	134	"M"
"231"	"NLA06608-0036"	"2"	3	2007	7	16	28.7	4.1	7.8	151	"M"
"232"	"NLA06608-0036"	"2"	4	2007	7	16	24.3	1.6	7.3	166	"M"
"233"	"NLA06608-0036"	"2"	4.5	2007	7	16	20.9	0.8	7.3	193	"M"
"234"	"NLA06608-0045"	"1"	0	2007	6	26	29.1	10.17	7.45	97	"E"
"235"	"NLA06608-0045"	"1"	1	2007	6	26	27.6	9.09	7.45	97	"E"
"236"	"NLA06608-0045"	"1"	2	2007	6	26	21.7	0.83	6.8	276	"E"
"237"	"NLA06608-0045"	"2"	0	2007	8	2	28.4	7.7	8.1	115	"E"
"238"	"NLA06608-0045"	"2"	0.5	2007	8	2	28.3	7.5	8.2	115	"E"
"239"	"NLA06608-0045"	"2"	1	2007	8	2	27.7	4.4	8	116	"M"
"240"	"NLA06608-0045"	"2"	1.5	2007	8	2	25.7	0.4	7.8	118	"M"
"241"	"NLA06608-0045"	"2"	2	2007	8	2	23.7	0.4	7.8	202	"M"
"242"	"NLA06608-0053"	"1"	0	2007	8	23	21.1	7.55	7.6	193	"E"
"243"	"NLA06608-0053"	"1"	1	2007	8	23	21.2	7.55	7.72	193	"E"
"244"	"NLA06608-0053"	"1"	2	2007	8	23	21.2	7.55	7.78	193	"E"
"245"	"NLA06608-0053"	"1"	3	2007	8	23	21.2	7.53	7.81	193	"E"
"246"	"NLA06608-0053"	"1"	4	2007	8	23	21.1	7.44	7.82	193	"E"
"247"	"NLA06608-0053"	"1"	5	2007	8	23	21.1	7.37	7.83	193	"E"
"248"	"NLA06608-0053"	"2"	0	2007	9	27	21.6	8.4	NA	NA	"E"
"249"	"NLA06608-0053"	"2"	1	2007	9	27	21.4	8.1	NA	NA	"E"
"250"	"NLA06608-0053"	"2"	2	2007	9	27	21.2	7.9	NA	NA	"E"
"251"	"NLA06608-0053"	"2"	3	2007	9	27	21	7.5	NA	NA	"E"
"252"	"NLA06608-0053"	"2"	4	2007	9	27	20.7	7.2	NA	NA	"E"
"253"	"NLA06608-0053"	"2"	5	2007	9	27	20	6.1	NA	NA	"E"
"254"	"NLA06608-0053"	"2"	5.5	2007	9	27	19.9	5.3	NA	NA	"E"
"255"	"NLA06608-0053"	"2"	5.7	2007	9	27	19.8	5.2	NA	NA	"E"
"256"	"NLA06608-0064"	"1"	0	2007	6	18	13.22	8.4	8.8	NA	"E"
"257"	"NLA06608-0064"	"1"	0.5	2007	6	18	13.19	8.4	8.8	NA	"E"
